특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.4666666666666667,0.48095238095238096,0.5,0.4785714285714286,"[[79, 26], [83, 22]]","[[67, 3], [70, 0]]"
F_mean_3d_Fz,delta,None,KNN,0.8333333333333334,0.6523809523809524,0.45,0.45,"[[63, 42], [31, 74]]","[[56, 14], [63, 7]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.4666666666666667,0.49523809523809526,0.5,0.4785714285714286,"[[78, 27], [79, 26]]","[[67, 3], [70, 0]]"
F_mean_3d_Fz,delta,None,Random Forest,0.7,0.5857142857142857,0.5,0.45,"[[66, 39], [48, 57]]","[[58, 12], [65, 5]]"
F_mean_3d_Fz,delta,None,XGBoost,0.6333333333333333,0.5761904761904761,0.5,0.44285714285714284,"[[75, 30], [59, 46]]","[[59, 11], [67, 3]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.7,0.638095238095238,0.5,0.4714285714285714,"[[77, 28], [48, 57]]","[[63, 7], [67, 3]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,0.8,0.6571428571428571,0.45,0.4857142857142857,"[[72, 33], [39, 66]]","[[38, 32], [40, 30]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.5,0.4857142857142857,0.5,0.4928571428571429,"[[7, 98], [10, 95]]","[[3, 67], [4, 66]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.6666666666666666,0.580952380952381,0.4,0.45,"[[51, 54], [34, 71]]","[[28, 42], [35, 35]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.7,0.6333333333333333,0.55,0.5,"[[85, 20], [57, 48]]","[[49, 21], [49, 21]]"
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm3,KNN,0.8,0.6571428571428571,0.45,0.4857142857142857,"[[72, 33], [39, 66]]","[[38, 32], [40, 30]]"
F_mean_3d_Fz,delta,norm3,Linear SVM,0.5,0.4857142857142857,0.5,0.4928571428571429,"[[7, 98], [10, 95]]","[[3, 67], [4, 66]]"
F_mean_3d_Fz,delta,norm3,Random Forest,0.6666666666666666,0.580952380952381,0.4,0.45,"[[51, 54], [34, 71]]","[[28, 42], [35, 35]]"
F_mean_3d_Fz,delta,norm3,XGBoost,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm3,Ensemble (Majority Vote),0.7,0.6333333333333333,0.55,0.5,"[[85, 20], [57, 48]]","[[49, 21], [49, 21]]"
F_mean_3d_Fz,theta,None,Logistic Regression,0.5,0.5285714285714286,0.5,0.5142857142857142,"[[28, 77], [22, 83]]","[[4, 66], [2, 68]]"
F_mean_3d_Fz,theta,None,KNN,0.8333333333333334,0.6714285714285714,0.55,0.5071428571428571,"[[76, 29], [40, 65]]","[[35, 35], [34, 36]]"
F_mean_3d_Fz,theta,None,Linear SVM,0.5,0.5333333333333333,0.5,0.5142857142857142,"[[29, 76], [22, 83]]","[[4, 66], [2, 68]]"
F_mean_3d_Fz,theta,None,Random Forest,0.6666666666666666,0.5904761904761905,0.45,0.4928571428571429,"[[77, 28], [58, 47]]","[[26, 44], [27, 43]]"
F_mean_3d_Fz,theta,None,XGBoost,0.5333333333333333,0.5571428571428572,0.5,0.5071428571428571,"[[36, 69], [24, 81]]","[[4, 66], [3, 67]]"
F_mean_3d_Fz,theta,None,Ensemble (Majority Vote),0.5333333333333333,0.5571428571428572,0.5,0.5071428571428571,"[[36, 69], [24, 81]]","[[4, 66], [3, 67]]"
F_mean_3d_Fz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm2,KNN,0.9,0.7142857142857143,0.4,0.4642857142857143,"[[76, 29], [31, 74]]","[[26, 44], [31, 39]]"
F_mean_3d_Fz,theta,norm2,Linear SVM,0.5,0.5190476190476191,0.5,0.5071428571428571,"[[94, 11], [90, 15]]","[[62, 8], [61, 9]]"
F_mean_3d_Fz,theta,norm2,Random Forest,0.7,0.6047619047619047,0.5,0.5142857142857142,"[[52, 53], [30, 75]]","[[21, 49], [19, 51]]"
F_mean_3d_Fz,theta,norm2,XGBoost,0.7,0.5904761904761905,0.5,0.5071428571428571,"[[66, 39], [47, 58]]","[[33, 37], [32, 38]]"
F_mean_3d_Fz,theta,norm2,Ensemble (Majority Vote),0.8,0.7,0.5,0.5,"[[83, 22], [41, 64]]","[[34, 36], [34, 36]]"
F_mean_3d_Fz,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm3,KNN,0.9,0.7142857142857143,0.4,0.4642857142857143,"[[76, 29], [31, 74]]","[[26, 44], [31, 39]]"
F_mean_3d_Fz,theta,norm3,Linear SVM,0.5,0.5190476190476191,0.5,0.5071428571428571,"[[94, 11], [90, 15]]","[[62, 8], [61, 9]]"
F_mean_3d_Fz,theta,norm3,Random Forest,0.7,0.6047619047619047,0.5,0.5142857142857142,"[[52, 53], [30, 75]]","[[21, 49], [19, 51]]"
F_mean_3d_Fz,theta,norm3,XGBoost,0.7,0.5904761904761905,0.5,0.5071428571428571,"[[66, 39], [47, 58]]","[[33, 37], [32, 38]]"
F_mean_3d_Fz,theta,norm3,Ensemble (Majority Vote),0.8,0.7,0.5,0.5,"[[83, 22], [41, 64]]","[[34, 36], [34, 36]]"
F_mean_3d_Fz,alpha,None,Logistic Regression,0.5,0.47619047619047616,0.5,0.5214285714285715,"[[24, 81], [29, 76]]","[[4, 66], [1, 69]]"
F_mean_3d_Fz,alpha,None,KNN,0.8333333333333334,0.6761904761904762,0.4,0.42857142857142855,"[[70, 35], [33, 72]]","[[29, 41], [39, 31]]"
F_mean_3d_Fz,alpha,None,Linear SVM,0.5,0.47619047619047616,0.5,0.5214285714285715,"[[24, 81], [29, 76]]","[[4, 66], [1, 69]]"
F_mean_3d_Fz,alpha,None,Random Forest,0.6666666666666666,0.5571428571428572,0.45,0.4642857142857143,"[[58, 47], [46, 59]]","[[23, 47], [28, 42]]"
F_mean_3d_Fz,alpha,None,XGBoost,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,alpha,None,Ensemble (Majority Vote),0.6666666666666666,0.5666666666666667,0.45,0.4785714285714286,"[[58, 47], [44, 61]]","[[14, 56], [17, 53]]"
F_mean_3d_Fz,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,alpha,norm2,KNN,0.8666666666666667,0.6476190476190476,0.6,0.5357142857142857,"[[63, 42], [32, 73]]","[[34, 36], [29, 41]]"
