특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.5666666666666667,0.5523809523809524,0.5,0.5,"[[42, 63], [31, 74]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,None,KNN,0.8,0.7095238095238096,0.5,0.5,"[[71, 34], [27, 78]]","[[50, 20], [50, 20]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.5666666666666667,0.5619047619047619,0.5,0.5,"[[42, 63], [29, 76]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,None,Random Forest,0.6666666666666666,0.6285714285714286,0.55,0.4785714285714286,"[[46, 59], [19, 86]]","[[56, 14], [59, 11]]"
F_mean_3d_Fz,delta,None,XGBoost,0.5666666666666667,0.5857142857142857,0.55,0.4714285714285714,"[[54, 51], [36, 69]]","[[43, 27], [47, 23]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.7,0.6619047619047619,0.5,0.4714285714285714,"[[51, 54], [17, 88]]","[[61, 9], [65, 5]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,0.9333333333333333,0.680952380952381,0.65,0.55,"[[68, 37], [30, 75]]","[[33, 37], [26, 44]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.5,0.5,0.5,0.5,"[[0, 105], [0, 105]]","[[0, 70], [0, 70]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.7333333333333333,0.6238095238095238,0.55,0.5285714285714286,"[[62, 43], [36, 69]]","[[32, 38], [28, 42]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.8333333333333334,0.6238095238095238,0.5,0.5214285714285715,"[[60, 45], [34, 71]]","[[32, 38], [29, 41]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.8333333333333334,0.638095238095238,0.45,0.5071428571428571,"[[63, 42], [34, 71]]","[[31, 39], [30, 40]]"
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm3,KNN,0.9333333333333333,0.680952380952381,0.65,0.55,"[[68, 37], [30, 75]]","[[33, 37], [26, 44]]"
F_mean_3d_Fz,delta,norm3,Linear SVM,0.5,0.5,0.5,0.5,"[[0, 105], [0, 105]]","[[0, 70], [0, 70]]"
F_mean_3d_Fz,delta,norm3,Random Forest,0.7333333333333333,0.6238095238095238,0.55,0.5285714285714286,"[[62, 43], [36, 69]]","[[32, 38], [28, 42]]"
F_mean_3d_Fz,delta,norm3,XGBoost,0.8333333333333334,0.6238095238095238,0.5,0.5214285714285715,"[[60, 45], [34, 71]]","[[32, 38], [29, 41]]"
F_mean_3d_Fz,delta,norm3,Ensemble (Majority Vote),0.8333333333333334,0.638095238095238,0.45,0.5071428571428571,"[[63, 42], [34, 71]]","[[31, 39], [30, 40]]"
F_mean_3d_Fz,theta,None,Logistic Regression,0.5666666666666667,0.5571428571428572,0.5,0.5,"[[42, 63], [30, 75]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,None,KNN,0.8333333333333334,0.6904761904761905,0.55,0.4642857142857143,"[[76, 29], [36, 69]]","[[53, 17], [58, 12]]"
F_mean_3d_Fz,theta,None,Linear SVM,0.5666666666666667,0.5571428571428572,0.5,0.5,"[[42, 63], [30, 75]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,None,Random Forest,0.7333333333333333,0.6285714285714286,0.55,0.5214285714285715,"[[46, 59], [19, 86]]","[[57, 13], [54, 16]]"
F_mean_3d_Fz,theta,None,XGBoost,0.5666666666666667,0.5666666666666667,0.5,0.5,"[[42, 63], [28, 77]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,None,Ensemble (Majority Vote),0.5666666666666667,0.5666666666666667,0.5,0.5,"[[42, 63], [28, 77]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm2,KNN,0.7666666666666667,0.6476190476190476,0.4,0.4857142857142857,"[[68, 37], [37, 68]]","[[40, 30], [42, 28]]"
F_mean_3d_Fz,theta,norm2,Linear SVM,0.5666666666666667,0.5380952380952381,0.5,0.5071428571428571,"[[52, 53], [44, 61]]","[[31, 39], [30, 40]]"
F_mean_3d_Fz,theta,norm2,Random Forest,0.7333333333333333,0.6190476190476191,0.6,0.5214285714285715,"[[57, 48], [32, 73]]","[[27, 43], [24, 46]]"
F_mean_3d_Fz,theta,norm2,XGBoost,0.5666666666666667,0.6047619047619047,0.5,0.4928571428571429,"[[35, 70], [13, 92]]","[[12, 58], [13, 57]]"
F_mean_3d_Fz,theta,norm2,Ensemble (Majority Vote),0.7333333333333333,0.6238095238095238,0.6,0.5357142857142857,"[[57, 48], [31, 74]]","[[31, 39], [26, 44]]"
F_mean_3d_Fz,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm3,KNN,0.7666666666666667,0.6476190476190476,0.4,0.4857142857142857,"[[68, 37], [37, 68]]","[[40, 30], [42, 28]]"
F_mean_3d_Fz,theta,norm3,Linear SVM,0.5666666666666667,0.5380952380952381,0.5,0.5071428571428571,"[[52, 53], [44, 61]]","[[31, 39], [30, 40]]"
F_mean_3d_Fz,theta,norm3,Random Forest,0.7333333333333333,0.6190476190476191,0.6,0.5214285714285715,"[[57, 48], [32, 73]]","[[27, 43], [24, 46]]"
F_mean_3d_Fz,theta,norm3,XGBoost,0.5666666666666667,0.6047619047619047,0.5,0.4928571428571429,"[[35, 70], [13, 92]]","[[12, 58], [13, 57]]"
F_mean_3d_Fz,theta,norm3,Ensemble (Majority Vote),0.7333333333333333,0.6238095238095238,0.6,0.5357142857142857,"[[57, 48], [31, 74]]","[[31, 39], [26, 44]]"
F_mean_3d_Fz,alpha,None,Logistic Regression,0.5666666666666667,0.5666666666666667,0.5,0.5,"[[42, 63], [28, 77]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,alpha,None,KNN,0.7333333333333333,0.6571428571428571,0.4,0.4857142857142857,"[[75, 30], [42, 63]]","[[43, 27], [45, 25]]"
F_mean_3d_Fz,alpha,None,Linear SVM,0.5666666666666667,0.5666666666666667,0.5,0.5,"[[42, 63], [28, 77]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,alpha,None,Random Forest,0.6,0.6047619047619047,0.25,0.39285714285714285,"[[41, 64], [19, 86]]","[[21, 49], [36, 34]]"
F_mean_3d_Fz,alpha,None,XGBoost,0.6,0.5952380952380952,0.45,0.4714285714285714,"[[40, 65], [20, 85]]","[[42, 28], [46, 24]]"
F_mean_3d_Fz,alpha,None,Ensemble (Majority Vote),0.6,0.5904761904761905,0.45,0.4928571428571429,"[[40, 65], [21, 84]]","[[45, 25], [46, 24]]"
F_mean_3d_Fz,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,alpha,norm2,KNN,0.9,0.6904761904761905,0.45,0.4714285714285714,"[[68, 37], [28, 77]]","[[27, 43], [31, 39]]"
F_mean_3d_Fz,alpha,norm2,Linear SVM,0.5,0.5,0.5,0.5071428571428571,"[[104, 1], [104, 1]]","[[70, 0], [69, 1]]"
F_mean_3d_Fz,alpha,norm2,Random Forest,0.7333333333333333,0.6,0.45,0.5142857142857142,"[[70, 35], [49, 56]]","[[36, 34], [34, 36]]"
