특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch)
F_mean_3d_Fp1,delta,norm3,Random Forest,0.7667,0.589,0.5,0.5157
F_de_3d_F8,alpha,norm2,KNN,0.98,0.6913,0.56,0.5157
F_rasm_3d_8rm,gamma,None,Linear SVM,0.5067,0.508,0.54,0.5157
F_peak_3d_F3,delta,norm2,Random Forest,0.7733,0.5926,0.56,0.5157
F_peak_3d_F3,delta,norm3,Random Forest,0.7733,0.5926,0.56,0.5157
F_median_3d,gamma,None,Logistic Regression,0.7267,0.6437,0.53,0.5157
F_peak_3d_1area,alpha,norm2,Linear SVM,0.5333,0.5034,0.54,0.5157
F_mean_3d_Fp1,gamma,norm2,KNN,0.9933,0.6977,0.55,0.5157
F_peak_3d_8rm,delta,norm2,Linear SVM,0.5333,0.5099,0.57,0.5157
F_mean_3d_Fp1,gamma,norm3,KNN,0.9933,0.6977,0.55,0.5157
F_peak_3d_F7,delta,None,Random Forest,0.6133,0.606,0.51,0.5157
F_peak_3d_F8,gamma,norm2,Linear SVM,0.5,0.4979,0.51,0.5157
F_median_3d_Fp1,alpha,None,Random Forest,0.7267,0.608,0.52,0.5157
F_peak_3d_F4,delta,norm3,Ensemble (Majority Vote),0.8067,0.6062,0.54,0.5157
F_mean_3d_Fz,gamma,None,Linear SVM,0.5467,0.52,0.52,0.5157
F_peak_3d_Fp2,all,None,Random Forest,0.7933,0.6772,0.53,0.5157
F_de_3d_T7,beta,norm2,Ensemble (Majority Vote),0.7467,0.6122,0.56,0.5157
F_de_3d_C3,gamma,None,KNN,0.9533,0.6993,0.55,0.5157
F_peak_3d_C4,delta,norm2,Random Forest,0.7533,0.5924,0.53,0.5157
F_de_3d_C4,alpha,norm3,KNN,0.9933,0.6837,0.49,0.5157
F_peak_3d_F4,delta,norm2,Ensemble (Majority Vote),0.8067,0.6062,0.54,0.5157
F_de_3d_C4,alpha,norm2,KNN,0.9933,0.6837,0.49,0.5157
F_de_3d_3area,delta,None,KNN,0.9867,0.754,0.54,0.5157
F_peak_3d_C4,delta,norm3,Random Forest,0.7533,0.5924,0.53,0.5157
F_peak_3d_F8,gamma,norm3,Linear SVM,0.5,0.4979,0.51,0.5157
F_peak_3d_1area,alpha,norm3,Linear SVM,0.5333,0.5034,0.54,0.5157
F_median_3d19,theta,None,Logistic Regression,0.8267,0.6839,0.49,0.5157
F_de_3d_C4,beta,None,KNN,0.9667,0.6947,0.49,0.5157
F_de_3d_2area,all,None,KNN,1.0,0.8455,0.54,0.5157
F_peak_3d_F4,alpha,norm3,Linear SVM,0.4933,0.4995,0.5,0.5157
F_median_3d_F7,gamma,norm3,KNN,0.9733,0.6871,0.59,0.5157
F_de_3d_F4,alpha,None,Random Forest,0.68,0.5998,0.52,0.5157
F_peak_3d_F4,alpha,norm2,Linear SVM,0.4933,0.4995,0.5,0.5157
F_de_3d_T7,all,norm2,Ensemble (Majority Vote),0.8867,0.6871,0.54,0.5157
F_median_3d_F7,gamma,norm2,KNN,0.9733,0.6871,0.59,0.5157
F_median_3d_T7,gamma,norm3,Linear SVM,0.5333,0.509,0.56,0.5157
F_peak_3d_T8,delta,norm3,Random Forest,0.7733,0.5952,0.53,0.5157
F_peak_3d_8rm,alpha,None,KNN,1.0,0.8361,0.57,0.5157
F_peak_3d_T8,delta,norm2,Random Forest,0.7733,0.5952,0.53,0.5157
F_de_3d_C4,alpha,norm2,Random Forest,0.7733,0.5887,0.53,0.5157
F_median_3d_T7,gamma,norm2,Linear SVM,0.5333,0.509,0.56,0.5157
F_rasm_3d_8rm,delta,norm2,XGBoost,0.9067,0.7175,0.53,0.5157
F_peak_3d19,theta,norm3,Linear SVM,0.8,0.686,0.54,0.5157
F_de_3d_1area,theta,None,XGBoost,0.66,0.5903,0.52,0.5157
F_median_3d_T7,all,None,Linear SVM,0.68,0.614,0.57,0.5157
F_dasm_3d_8rm,all,None,Ensemble (Majority Vote),0.9267,0.7855,0.5,0.5157
F_median_3d_F4,gamma,None,Ensemble (Majority Vote),0.72,0.6221,0.52,0.5157
F_rasm_3d19,delta,None,Linear SVM,0.48,0.4954,0.49,0.5157
F_peak_3d_C3,gamma,None,KNN,0.9933,0.7005,0.51,0.5157
F_de_3d_1area,beta,norm2,XGBoost,0.6533,0.5572,0.54,0.5157
F_rasm_3d19,beta,norm3,Logistic Regression,0.62,0.5715,0.48,0.5157
F_peak_3d_C4,gamma,None,Random Forest,0.6933,0.6069,0.54,0.5157
F_mean_3d_8rm,all,norm2,XGBoost,1.0,0.9051,0.56,0.5157
F_de_3d_1area,beta,norm3,XGBoost,0.6533,0.5572,0.54,0.5157
F_rasm_3d19,beta,None,Ensemble (Majority Vote),0.9133,0.6989,0.5,0.5157
F_mean_3d_T7,all,None,XGBoost,0.8667,0.7085,0.52,0.5157
F_median_3d_Fz,gamma,norm2,Random Forest,0.76,0.5839,0.53,0.5157
F_de_3d_C3,theta,None,Random Forest,0.6933,0.5961,0.52,0.5157
F_de_3d_T7,alpha,norm3,Linear SVM,0.5,0.5069,0.51,0.5157
F_rasm_3d,delta,norm3,Linear SVM,0.5667,0.5333,0.54,0.5157
F_de_3d_T7,alpha,norm2,Linear SVM,0.5,0.5069,0.51,0.5157
F_mean_3d_10rm,gamma,norm2,XGBoost,0.9667,0.7324,0.62,0.5157
F_de_3d_F4,delta,None,Ensemble (Majority Vote),0.6267,0.6011,0.53,0.5157
F_median_3d_Fz,gamma,norm3,Random Forest,0.76,0.5839,0.53,0.5157
F_mean_3d_T7,alpha,norm2,Ensemble (Majority Vote),0.7533,0.6202,0.58,0.5157
F_median_3d_F4,beta,None,Ensemble (Majority Vote),0.6733,0.5982,0.51,0.5157
F_rasm_3d,beta,None,Linear SVM,0.44,0.4862,0.53,0.5157
F_mean_3d_T7,alpha,norm3,Ensemble (Majority Vote),0.7533,0.6202,0.58,0.5157
F_median_3d_C3,theta,norm2,KNN,0.9867,0.6915,0.52,0.5157
F_mean_3d_F8,theta,None,Ensemble (Majority Vote),0.7067,0.6189,0.52,0.5157
F_mean_3d19,delta,None,Random Forest,0.8333,0.7274,0.54,0.5157
F_median_3d_C3,theta,norm3,KNN,0.9867,0.6915,0.52,0.5157
F_de_3d_Fz,theta,norm3,XGBoost,0.6133,0.5607,0.52,0.5157
F_peak_3d_F4,delta,norm2,Linear SVM,0.5267,0.5034,0.55,0.5157
F_peak_3d_F4,delta,None,Logistic Regression,0.56,0.5294,0.53,0.5157
F_peak_3d_F8,beta,None,Logistic Regression,0.5067,0.5239,0.55,0.5157
F_mean_3d_F7,beta,None,XGBoost,0.6933,0.5821,0.49,0.5157
F_mean_3d_F7,beta,None,Logistic Regression,0.5733,0.552,0.51,0.5157
F_peak_3d_10rm,beta,norm3,XGBoost,0.9467,0.8179,0.54,0.5157
F_de_3d,gamma,norm3,KNN,0.9867,0.8529,0.59,0.5157
F_peak_3d_10rm,beta,norm2,Random Forest,0.9867,0.7276,0.53,0.5157
F_median_3d19,all,norm3,Linear SVM,0.9867,0.8766,0.52,0.5157
F_mean_3d_C3,gamma,None,Ensemble (Majority Vote),0.7533,0.6308,0.51,0.5157
F_mean_3d_Cz,delta,None,Ensemble (Majority Vote),0.7467,0.6152,0.56,0.5157
F_mean_3d_2area,theta,norm3,Linear SVM,0.5667,0.5469,0.49,0.5157
F_mean_3d_2area,theta,None,XGBoost,0.6733,0.6239,0.55,0.5157
F_peak_3d_Fp1,gamma,None,KNN,0.96,0.7041,0.52,0.5157
F_mean_3d_10rm,beta,norm2,KNN,0.9667,0.703,0.53,0.5157
F_median_3d_10rm,theta,None,Linear SVM,0.72,0.6156,0.52,0.5157
F_median_3d_Fp1,all,None,Linear SVM,0.72,0.6191,0.53,0.5157
F_peak_3d,gamma,norm3,XGBoost,0.9867,0.8354,0.51,0.5157
F_rasm_3d_10rm,delta,None,Linear SVM,0.5333,0.5122,0.51,0.5157
F_de_3d,alpha,None,Random Forest,0.8133,0.717,0.55,0.5157
F_median_3d_10rm,theta,norm3,XGBoost,0.9867,0.7802,0.53,0.5157
F_peak_3d,theta,norm3,Ensemble (Majority Vote),0.8533,0.7625,0.51,0.5157
F_median_3d_Cz,theta,None,Random Forest,0.7,0.5956,0.52,0.5157
F_mean_3d,delta,norm3,Ensemble (Majority Vote),0.86,0.7595,0.47,0.5157
F_de_3d_10rm,theta,norm2,Ensemble (Majority Vote),0.8867,0.7145,0.56,0.5157
F_peak_3d_F7,theta,None,Ensemble (Majority Vote),0.68,0.6103,0.48,0.5157
F_peak_3d_Fp2,gamma,None,Logistic Regression,0.56,0.5439,0.51,0.5157
F_de_3d_2area,beta,None,XGBoost,0.7533,0.6326,0.54,0.5157
F_mean_3d,beta,norm3,Ensemble (Majority Vote),0.88,0.7494,0.5,0.5157
F_de_3d_F3,theta,norm3,Ensemble (Majority Vote),0.72,0.6069,0.52,0.5157
F_de_3d_Fz,theta,norm2,XGBoost,0.6133,0.5607,0.52,0.5157
F_de_3d_F3,theta,norm2,Ensemble (Majority Vote),0.72,0.6069,0.52,0.5157
F_median_3d_10rm,all,None,Linear SVM,0.96,0.8025,0.53,0.5157
F_de_3d_Fz,gamma,norm3,Random Forest,0.7467,0.5761,0.51,0.5157
F_de_3d,theta,norm3,KNN,0.9933,0.826,0.53,0.5157
F_de_3d_2area,delta,norm3,XGBoost,0.7267,0.6347,0.48,0.5157
F_mean_3d_F3,gamma,None,Linear SVM,0.5333,0.5313,0.52,0.5157
F_de_3d_C4,alpha,norm3,Random Forest,0.7733,0.5887,0.53,0.5157
F_de_3d_Fz,gamma,norm2,Random Forest,0.7467,0.5761,0.51,0.5157
F_median_3d_T8,all,None,XGBoost,0.8333,0.7025,0.48,0.5157
F_peak_3d_3area,delta,None,Linear SVM,0.6467,0.5956,0.51,0.5157
F_median_3d_F3,beta,None,KNN,0.98,0.6982,0.51,0.5157
F_dasm_3d,all,None,KNN,1.0,0.9423,0.53,0.5157
F_de_3d19,delta,norm3,Logistic Regression,0.7933,0.6945,0.55,0.5157
F_peak_3d_2area,delta,None,Ensemble (Majority Vote),0.7267,0.6494,0.49,0.5157
F_median_3d_F3,alpha,None,Ensemble (Majority Vote),0.6867,0.6143,0.52,0.5157
F_rasm_3d_3area,alpha,None,XGBoost,0.64,0.5906,0.53,0.5157
F_median_3d_2area,all,norm2,Ensemble (Majority Vote),0.8867,0.7097,0.56,0.5157
F_peak_3d_F4,delta,norm3,Linear SVM,0.5267,0.5034,0.55,0.5157
F_mean_3d_2area,beta,norm2,Random Forest,0.8933,0.6221,0.57,0.5143
F_de_3d,theta,norm3,Random Forest,0.8067,0.7149,0.49,0.5143
F_median_3d_Cz,delta,norm2,Linear SVM,0.4667,0.4968,0.53,0.5143
F_median_3d_Cz,delta,norm3,Linear SVM,0.4667,0.4968,0.53,0.5143
F_median_3d_C3,delta,norm3,Ensemble (Majority Vote),0.6533,0.5924,0.48,0.5143
F_median_3d_Fp1,delta,norm3,Random Forest,0.7467,0.5853,0.53,0.5143
F_median_3d_F8,beta,norm3,Random Forest,0.7867,0.5938,0.56,0.5143
F_mean_3d_1area,alpha,None,KNN,0.98,0.7046,0.56,0.5143
F_median_3d_F4,beta,norm3,Random Forest,0.7933,0.5777,0.52,0.5143
F_median_3d_Fp1,delta,norm2,Random Forest,0.7467,0.5853,0.53,0.5143
F_median_3d_Fp2,alpha,None,Random Forest,0.7533,0.5961,0.52,0.5143
F_median_3d_F4,beta,norm2,Random Forest,0.7933,0.5777,0.52,0.5143
F_de_3d_F7,all,None,KNN,0.9733,0.766,0.55,0.5143
F_median_3d_Cz,delta,None,Random Forest,0.6667,0.586,0.49,0.5143
F_de_3d_F8,gamma,norm2,XGBoost,0.62,0.5554,0.53,0.5143
F_median_3d_Cz,beta,None,Ensemble (Majority Vote),0.7133,0.6163,0.53,0.5143
F_de_3d_F8,gamma,norm3,XGBoost,0.62,0.5554,0.53,0.5143
F_de_3d_10rm,beta,norm3,KNN,1.0,0.8531,0.55,0.5143
F_median_3d_F8,beta,norm2,Random Forest,0.7867,0.5938,0.56,0.5143
F_median_3d_C4,beta,None,Ensemble (Majority Vote),0.72,0.628,0.51,0.5143
F_median_3d_Fp2,all,None,XGBoost,0.8667,0.714,0.49,0.5143
F_median_3d_Cz,gamma,None,XGBoost,0.6133,0.5717,0.55,0.5143
F_median_3d_C3,delta,norm2,Ensemble (Majority Vote),0.6533,0.5924,0.48,0.5143
F_mean_3d_Cz,delta,norm3,KNN,0.98,0.6871,0.46,0.5143
F_mean_3d_Cz,delta,None,KNN,0.9867,0.6959,0.54,0.5143
F_peak_3d_8rm,gamma,None,Logistic Regression,0.6733,0.626,0.5,0.5143
F_peak_3d_Fz,gamma,norm2,Linear SVM,0.5467,0.5044,0.56,0.5143
F_peak_3d,beta,norm3,Linear SVM,0.7733,0.671,0.52,0.5143
F_peak_3d,beta,norm3,Logistic Regression,0.7733,0.6703,0.52,0.5143
F_mean_3d_Fp1,theta,None,XGBoost,0.68,0.6025,0.51,0.5143
F_mean_3d_Cz,delta,norm2,KNN,0.98,0.6871,0.46,0.5143
F_mean_3d_Fp1,delta,norm3,Ensemble (Majority Vote),0.72,0.6122,0.52,0.5143
F_mean_3d_Fp1,delta,norm2,Ensemble (Majority Vote),0.72,0.6122,0.52,0.5143
F_mean_3d_Fp1,beta,None,Logistic Regression,0.5267,0.5234,0.51,0.5143
F_median_3d_10rm,delta,None,Ensemble (Majority Vote),0.8733,0.751,0.49,0.5143
F_peak_3d19,theta,norm2,XGBoost,1.0,0.8025,0.54,0.5143
F_mean_3d_T7,gamma,None,Ensemble (Majority Vote),0.7,0.6278,0.54,0.5143
F_mean_3d_F3,delta,None,Ensemble (Majority Vote),0.6667,0.5761,0.53,0.5143
F_peak_3d_Fp1,theta,None,Logistic Regression,0.5933,0.5494,0.49,0.5143
F_peak_3d_Fp1,theta,None,Linear SVM,0.5933,0.5492,0.49,0.5143
F_peak_3d_10rm,alpha,norm2,Ensemble (Majority Vote),0.9467,0.7315,0.54,0.5143
F_mean_3d_F8,delta,None,Ensemble (Majority Vote),0.6733,0.6129,0.49,0.5143
F_median_3d19,delta,None,Ensemble (Majority Vote),0.9467,0.817,0.51,0.5143
F_peak_3d_Fz,gamma,norm3,Linear SVM,0.5467,0.5044,0.56,0.5143
F_median_3d,delta,norm2,XGBoost,0.9867,0.746,0.55,0.5143
F_de_3d_T7,delta,norm2,Random Forest,0.7067,0.5949,0.52,0.5143
F_rasm_3d,all,norm2,Linear SVM,0.5533,0.508,0.56,0.5143
F_median_3d_C3,all,norm3,Logistic Regression,0.6467,0.6007,0.5,0.5143
F_median_3d_C3,all,None,XGBoost,0.86,0.6975,0.54,0.5143
F_median_3d_3area,delta,norm2,KNN,0.98,0.6931,0.53,0.5143
F_de_3d_T7,delta,norm3,Random Forest,0.7067,0.5949,0.52,0.5143
F_median_3d_C3,beta,None,XGBoost,0.5933,0.5793,0.52,0.5143
F_dasm_3d_3area,all,None,XGBoost,0.8867,0.7218,0.54,0.5143
F_de_3d_C3,beta,None,Logistic Regression,0.5467,0.5338,0.52,0.5143
F_median_3d_8rm,beta,norm2,XGBoost,0.9667,0.68,0.58,0.5143
F_peak_3d_C3,theta,norm2,Ensemble (Majority Vote),0.7533,0.6205,0.53,0.5143
F_mean_3d_1area,all,None,Logistic Regression,0.5933,0.5821,0.49,0.5143
F_peak_3d_F4,delta,None,Linear SVM,0.56,0.5292,0.52,0.5143
F_peak_3d_C3,theta,norm3,Ensemble (Majority Vote),0.7533,0.6205,0.53,0.5143
F_median_3d_F7,alpha,norm3,Random Forest,0.8067,0.5917,0.48,0.5143
F_peak_3d_3area,gamma,None,KNN,0.98,0.7533,0.56,0.5143
F_peak_3d_8rm,alpha,None,Linear SVM,0.7333,0.6414,0.56,0.5143
F_peak_3d_3area,delta,norm3,Ensemble (Majority Vote),0.74,0.657,0.49,0.5143
F_dasm_3d19,theta,None,Linear SVM,0.6267,0.5989,0.5,0.5143
F_median_3d_F4,theta,norm3,Linear SVM,0.4867,0.4929,0.54,0.5143
F_peak_3d_F7,alpha,None,Linear SVM,0.5467,0.5317,0.51,0.5143
F_mean_3d_F8,beta,None,KNN,0.98,0.6949,0.53,0.5143
F_peak_3d_F7,alpha,None,Logistic Regression,0.5467,0.532,0.51,0.5143
F_mean_3d_F8,all,norm2,XGBoost,0.8933,0.6359,0.52,0.5143
F_rasm_3d_8rm,all,norm2,Ensemble (Majority Vote),0.9667,0.8186,0.55,0.5143
F_peak_3d_F4,alpha,norm2,Random Forest,0.84,0.589,0.55,0.5143
F_peak_3d_F4,alpha,norm3,Random Forest,0.84,0.589,0.55,0.5143
F_peak_3d_F3,beta,norm3,Random Forest,0.8333,0.5924,0.56,0.5143
F_mean_3d_T7,alpha,None,Random Forest,0.7533,0.6189,0.55,0.5143
F_median_3d_F7,alpha,norm2,Random Forest,0.8067,0.5917,0.48,0.5143
F_peak_3d_F3,beta,norm2,Random Forest,0.8333,0.5924,0.56,0.5143
F_dasm_3d_8rm,all,norm3,KNN,1.0,0.8759,0.52,0.5143
F_peak_3d_Cz,beta,None,Random Forest,0.6733,0.6034,0.54,0.5143
F_median_3d_F7,alpha,None,Random Forest,0.66,0.5954,0.52,0.5143
F_peak_3d_C3,all,None,Random Forest,0.7867,0.6802,0.51,0.5143
F_peak_3d_8rm,theta,norm2,Ensemble (Majority Vote),0.8267,0.6995,0.53,0.5143
F_mean_3d_F7,all,None,Random Forest,0.8,0.6605,0.51,0.5143
F_peak_3d_8rm,beta,norm3,KNN,0.9733,0.8195,0.54,0.5143
F_peak_3d_8rm,beta,None,XGBoost,0.9133,0.7874,0.52,0.5143
F_peak_3d_F3,theta,None,Random Forest,0.64,0.5963,0.51,0.5143
F_dasm_3d19,delta,norm2,Random Forest,0.9667,0.7193,0.54,0.5143
F_rasm_3d_8rm,delta,norm3,Linear SVM,0.5467,0.5198,0.52,0.5143
F_mean_3d_3area,beta,norm3,KNN,0.9733,0.7216,0.53,0.5143
F_peak_3d_10rm,alpha,None,Ensemble (Majority Vote),0.9,0.7568,0.52,0.5143
F_peak_3d_F8,all,norm2,Ensemble (Majority Vote),0.9,0.6697,0.51,0.5143
F_dasm_3d_8rm,beta,None,Random Forest,0.72,0.6333,0.5,0.5143
F_dasm_3d_10rm,gamma,None,XGBoost,0.88,0.6931,0.46,0.5143
F_peak_3d,beta,None,KNN,1.0,0.9037,0.51,0.5143
F_peak_3d_T7,all,None,XGBoost,0.86,0.7218,0.54,0.5143
F_peak_3d_T7,all,norm2,KNN,0.9933,0.7002,0.56,0.5143
F_peak_3d,alpha,norm3,Logistic Regression,0.7333,0.6485,0.53,0.5143
F_median_3d_T8,gamma,None,Random Forest,0.66,0.594,0.51,0.5143
F_median_3d_2area,theta,None,Random Forest,0.7067,0.6214,0.56,0.5143
F_mean_3d_3area,alpha,None,Linear SVM,0.6267,0.5694,0.52,0.5143
F_median_3d_3area,theta,None,Random Forest,0.68,0.6366,0.55,0.5143
F_peak_3d_Fz,alpha,norm2,Random Forest,0.84,0.5984,0.57,0.5143
F_mean_3d_3area,alpha,norm2,KNN,0.9667,0.6869,0.55,0.5143
F_median_3d_Fz,theta,norm3,Random Forest,0.8467,0.5931,0.49,0.5143
F_median_3d_Fz,theta,norm2,Random Forest,0.8467,0.5931,0.49,0.5143
F_median_3d_C3,all,norm2,XGBoost,0.8533,0.648,0.55,0.5143
F_mean_3d_8rm,beta,norm3,KNN,0.9933,0.7832,0.53,0.5143
F_median_3d_Fp2,alpha,None,XGBoost,0.7,0.5798,0.5,0.5143
F_median_3d_Fz,delta,None,XGBoost,0.6533,0.5811,0.49,0.5143
F_mean_3d_3area,theta,None,Random Forest,0.7267,0.6391,0.52,0.5143
F_peak_3d_Fz,alpha,norm3,Random Forest,0.84,0.5984,0.57,0.5143
F_median_3d_1area,delta,None,Linear SVM,0.5667,0.5379,0.52,0.5143
F_median_3d19,alpha,norm3,Ensemble (Majority Vote),0.9267,0.7855,0.5,0.5143
F_dasm_3d_10rm,beta,None,Logistic Regression,0.6,0.5729,0.51,0.5143
F_peak_3d_F8,beta,None,Random Forest,0.6733,0.597,0.56,0.5143
F_median_3d_F8,delta,None,XGBoost,0.6667,0.5931,0.52,0.5143
F_peak_3d_10rm,alpha,norm3,XGBoost,0.9533,0.8048,0.52,0.5143
F_mean_3d_F4,all,norm3,Linear SVM,0.58,0.5664,0.5,0.5143
F_median_3d_Fp1,beta,None,Ensemble (Majority Vote),0.72,0.6076,0.5,0.5143
F_median_3d_Fz,all,norm3,XGBoost,0.88,0.6777,0.49,0.5143
F_peak_3d_Fp1,alpha,None,Ensemble (Majority Vote),0.76,0.6283,0.5,0.5143
F_median_3d19,delta,norm3,XGBoost,0.9867,0.8782,0.53,0.5143
F_rasm_3d_10rm,gamma,None,Linear SVM,0.4933,0.5131,0.51,0.5143
F_rasm_3d_10rm,delta,None,Ensemble (Majority Vote),0.9,0.6871,0.53,0.5143
F_peak_3d_Fp2,all,norm3,Linear SVM,0.6467,0.597,0.52,0.5143
F_mean_3d_F3,all,norm3,XGBoost,0.84,0.6761,0.53,0.5143
F_peak_3d19,alpha,norm3,KNN,1.0,0.8982,0.52,0.5143
F_dasm_3d_10rm,gamma,None,Ensemble (Majority Vote),0.7733,0.6621,0.5,0.5143
F_peak_3d_Fp2,gamma,None,Linear SVM,0.56,0.5439,0.51,0.5143
F_rasm_3d_10rm,delta,norm3,Logistic Regression,0.5333,0.508,0.54,0.5143
F_median_3d_1area,all,None,Random Forest,0.7867,0.6979,0.52,0.5143
F_peak_3d_Fz,all,norm2,XGBoost,0.9333,0.6614,0.56,0.5143
F_median_3d_F4,theta,norm2,Linear SVM,0.4867,0.4929,0.54,0.5143
F_dasm_3d,all,None,Ensemble (Majority Vote),0.9733,0.8448,0.49,0.5143
F_de_3d,alpha,norm3,Random Forest,0.8467,0.7205,0.51,0.5143
F_de_3d_F7,theta,None,KNN,0.9467,0.7016,0.54,0.5143
F_de_3d_C4,delta,norm2,XGBoost,0.6333,0.5644,0.51,0.5143
F_de_3d_C4,delta,norm3,XGBoost,0.6333,0.5644,0.51,0.5143
F_mean_3d,alpha,norm3,Logistic Regression,0.7067,0.6324,0.55,0.5143
F_de_3d_Cz,beta,None,XGBoost,0.6667,0.5828,0.52,0.5143
F_de_3d_10rm,all,norm3,Linear SVM,0.9867,0.8225,0.51,0.5143
F_de_3d_8rm,all,None,Ensemble (Majority Vote),0.9867,0.8954,0.57,0.5143
F_de_3d_3area,theta,norm3,Logistic Regression,0.64,0.566,0.53,0.5143
F_de_3d_10rm,theta,norm2,XGBoost,0.98,0.7274,0.51,0.5143
F_mean_3d_10rm,gamma,None,Linear SVM,0.6933,0.6115,0.53,0.5143
F_de_3d_T8,all,None,KNN,0.9867,0.7722,0.54,0.5143
F_mean_3d,theta,norm3,Logistic Regression,0.7267,0.6366,0.55,0.5143
F_de_3d_3area,theta,None,KNN,0.94,0.7324,0.54,0.5143
F_de_3d_Fp2,gamma,None,Ensemble (Majority Vote),0.6933,0.6117,0.52,0.5143
F_mean_3d,theta,norm2,Ensemble (Majority Vote),0.8867,0.7156,0.51,0.5143
F_de_3d_8rm,all,norm3,Ensemble (Majority Vote),0.98,0.8936,0.52,0.5143
F_de_3d_F7,gamma,None,Ensemble (Majority Vote),0.6867,0.6055,0.52,0.5143
F_de_3d_3area,beta,None,XGBoost,0.7867,0.6703,0.51,0.5143
F_de_3d_Cz,alpha,None,KNN,0.9733,0.6901,0.55,0.5143
F_dasm_3d_8rm,theta,norm3,Ensemble (Majority Vote),0.7267,0.623,0.53,0.5143
F_de_3d,theta,None,Random Forest,0.82,0.7067,0.5,0.5143
F_de_3d_F3,alpha,None,Logistic Regression,0.5467,0.5317,0.5,0.5143
F_de_3d_F7,alpha,None,Ensemble (Majority Vote),0.6733,0.6175,0.53,0.5143
F_de_3d_C4,delta,None,Ensemble (Majority Vote),0.7667,0.6255,0.52,0.5143
F_de_3d_3area,delta,None,XGBoost,0.82,0.6756,0.51,0.5143
F_de_3d_10rm,delta,norm3,Linear SVM,0.7333,0.6448,0.54,0.5143
F_de_3d_Cz,all,norm3,Linear SVM,0.6,0.5708,0.56,0.5143
F_de_3d_8rm,gamma,None,XGBoost,0.9467,0.7766,0.55,0.5143
F_de_3d_C4,delta,None,Linear SVM,0.5867,0.5331,0.49,0.5129
F_rasm_3d_3area,theta,None,Random Forest,0.78,0.5979,0.48,0.5129
F_mean_3d_T7,gamma,None,Random Forest,0.6333,0.5913,0.51,0.5129
F_peak_3d_C4,gamma,None,XGBoost,0.6467,0.6028,0.53,0.5129
F_de_3d_1area,gamma,norm3,KNN,0.9933,0.6917,0.51,0.5129
F_mean_3d_Cz,beta,None,KNN,0.9933,0.6998,0.49,0.5129
F_peak_3d_10rm,beta,None,XGBoost,0.96,0.8239,0.52,0.5129
F_peak_3d,all,norm2,Linear SVM,0.5333,0.5133,0.55,0.5129
F_rasm_3d19,beta,None,Linear SVM,0.5533,0.5191,0.52,0.5129
F_mean_3d_1area,delta,None,KNN,0.9533,0.7025,0.46,0.5129
F_median_3d,delta,norm2,Ensemble (Majority Vote),0.8467,0.7246,0.53,0.5129
F_peak_3d_8rm,alpha,norm2,Random Forest,0.9867,0.7221,0.47,0.5129
F_median_3d_C3,all,norm3,Linear SVM,0.6533,0.5989,0.5,0.5129
F_de_3d_1area,gamma,norm2,KNN,0.9933,0.6917,0.51,0.5129
F_de_3d_C4,all,norm2,KNN,0.9867,0.7005,0.5,0.5129
F_de_3d_3area,beta,None,Random Forest,0.7467,0.6549,0.53,0.5129
F_dasm_3d19,theta,None,Logistic Regression,0.6333,0.5982,0.49,0.5129
F_de_3d,all,norm2,XGBoost,1.0,0.949,0.59,0.5129
F_de_3d_T7,theta,norm3,Random Forest,0.74,0.5821,0.53,0.5129
F_peak_3d_Cz,all,None,KNN,0.9733,0.7697,0.48,0.5129
F_mean_3d_F3,delta,None,KNN,0.9667,0.6864,0.52,0.5129
F_mean_3d_2area,all,None,Logistic Regression,0.6733,0.617,0.49,0.5129
F_de_3d_T7,theta,norm2,Random Forest,0.74,0.5821,0.53,0.5129
F_mean_3d19,all,norm3,Random Forest,0.88,0.8476,0.52,0.5129
F_median_3d_T8,gamma,norm3,KNN,0.9667,0.6756,0.54,0.5129
F_median_3d_T8,beta,None,Ensemble (Majority Vote),0.6733,0.6055,0.52,0.5129
F_median_3d_2area,gamma,None,Random Forest,0.72,0.632,0.54,0.5129
F_de_3d_F3,theta,norm2,XGBoost,0.6467,0.5483,0.52,0.5129
F_mean_3d_8rm,delta,norm3,Ensemble (Majority Vote),0.82,0.7126,0.48,0.5129
F_de_3d_F8,alpha,None,Logistic Regression,0.5867,0.5411,0.52,0.5129
F_de_3d_F8,alpha,None,Linear SVM,0.5867,0.5416,0.52,0.5129
F_de_3d_F3,theta,norm3,XGBoost,0.6467,0.5483,0.52,0.5129
F_de_3d_10rm,theta,norm3,Ensemble (Majority Vote),0.84,0.7225,0.54,0.5129
F_mean_3d_Fp2,beta,norm3,KNN,0.9867,0.6908,0.49,0.5129
F_peak_3d_10rm,all,norm2,XGBoost,1.0,0.9352,0.54,0.5129
F_median_3d_T8,gamma,norm2,KNN,0.9667,0.6756,0.54,0.5129
F_median_3d_1area,beta,None,Logistic Regression,0.5533,0.5428,0.54,0.5129
F_median_3d_1area,beta,None,Linear SVM,0.5467,0.5432,0.53,0.5129
F_de_3d_F8,beta,norm2,Random Forest,0.7667,0.5897,0.55,0.5129
F_peak_3d_Fp1,theta,None,Ensemble (Majority Vote),0.76,0.6274,0.53,0.5129
F_mean_3d_Fp2,beta,norm2,KNN,0.9867,0.6908,0.49,0.5129
