특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch)
F_median_3d_F4,theta,None,Logistic Regression,0.5933,0.5241,0.45,0.4971
F_de_3d_Fp1,theta,norm2,Linear SVM,0.5,0.5021,0.5,0.4971
F_median_3d_F4,theta,None,Ensemble (Majority Vote),0.62,0.5834,0.5,0.4971
F_peak_3d_F7,theta,None,Linear SVM,0.5467,0.5308,0.48,0.4971
F_de_3d_Fp1,theta,norm3,Linear SVM,0.5,0.5021,0.5,0.4971
F_median_3d_T8,gamma,norm2,Ensemble (Majority Vote),0.7,0.6271,0.56,0.4971
F_de_3d_F4,all,None,Logistic Regression,0.5667,0.5416,0.51,0.4971
F_median_3d_F4,gamma,norm3,XGBoost,0.6667,0.5543,0.51,0.4971
F_median_3d_Fp2,gamma,norm2,XGBoost,0.6467,0.5589,0.47,0.4971
F_peak_3d_8rm,beta,norm2,Linear SVM,0.54,0.5101,0.44,0.4971
F_peak_3d_8rm,beta,norm2,KNN,0.9733,0.6986,0.47,0.4971
F_de_3d_Fz,delta,None,KNN,0.9867,0.6887,0.48,0.4971
F_de_3d_F4,all,None,KNN,0.96,0.7143,0.5,0.4971
F_median_3d_Fz,theta,None,Logistic Regression,0.5933,0.5375,0.45,0.4971
F_de_3d_2area,alpha,norm3,Linear SVM,0.5933,0.5547,0.49,0.4971
F_peak_3d_F4,all,None,Logistic Regression,0.5667,0.5418,0.5,0.4971
F_peak_3d_C4,beta,norm3,XGBoost,0.6333,0.5543,0.5,0.4971
F_de_3d_3area,alpha,norm3,Random Forest,0.7867,0.6241,0.47,0.4971
F_mean_3d_F4,gamma,norm3,Ensemble (Majority Vote),0.78,0.6239,0.5,0.4971
F_mean_3d_Fz,alpha,None,KNN,0.9467,0.6823,0.48,0.4971
F_peak_3d_F4,alpha,norm2,KNN,0.96,0.6795,0.5,0.4971
F_mean_3d_F4,gamma,norm2,Ensemble (Majority Vote),0.78,0.6239,0.5,0.4971
F_de_3d_3area,all,None,KNN,0.9867,0.7375,0.5,0.4971
F_mean_3d_10rm,gamma,None,Random Forest,0.7067,0.632,0.52,0.4971
F_mean_3d_Fz,all,norm3,XGBoost,0.88,0.6499,0.46,0.4971
F_mean_3d_F8,delta,None,Random Forest,0.74,0.5899,0.53,0.4971
F_median_3d_T8,delta,None,Random Forest,0.7333,0.5975,0.48,0.4971
F_de_3d_Fz,gamma,None,Ensemble (Majority Vote),0.7,0.6044,0.52,0.4971
F_de_3d_Fp2,gamma,norm3,Linear SVM,0.5,0.4956,0.52,0.4971
F_de_3d_F4,gamma,norm3,Ensemble (Majority Vote),0.58,0.5926,0.52,0.4971
F_de_3d_2area,delta,None,Logistic Regression,0.52,0.5216,0.52,0.4971
F_median_3d_Fp1,alpha,None,XGBoost,0.6533,0.5743,0.51,0.4971
F_peak_3d_8rm,beta,norm2,Random Forest,0.8733,0.6513,0.48,0.4971
F_median_3d_F4,gamma,norm3,KNN,0.98,0.6901,0.53,0.4971
F_median_3d_F4,gamma,norm2,KNN,0.98,0.6901,0.53,0.4971
F_median_3d_F4,gamma,norm2,XGBoost,0.6667,0.5543,0.51,0.4971
F_mean_3d_1area,alpha,norm3,KNN,0.9733,0.6917,0.47,0.4971
F_median_3d_T8,theta,norm3,Random Forest,0.7267,0.5821,0.53,0.4971
F_de_3d_Fp2,delta,None,XGBoost,0.62,0.5634,0.5,0.4971
F_median_3d_1area,alpha,norm3,XGBoost,0.68,0.5547,0.51,0.4971
F_peak_3d_F8,all,norm2,Ensemble (Majority Vote),0.7867,0.6743,0.48,0.4971
F_de_3d_10rm,theta,norm3,KNN,0.9667,0.7007,0.52,0.4971
F_peak_3d_3area,theta,norm3,XGBoost,0.74,0.614,0.47,0.4971
F_peak_3d_C4,gamma,norm2,Linear SVM,0.5333,0.4998,0.49,0.4971
F_peak_3d_C4,gamma,norm3,Linear SVM,0.5333,0.4998,0.49,0.4971
F_median_3d_F4,alpha,norm3,KNN,0.98,0.6874,0.52,0.4971
F_median_3d_Fz,alpha,None,Logistic Regression,0.5267,0.5246,0.47,0.4971
F_peak_3d_F3,beta,None,XGBoost,0.6667,0.586,0.54,0.4971
F_peak_3d_T8,beta,norm2,Ensemble (Majority Vote),0.7333,0.5917,0.48,0.4971
F_mean_3d_Fp2,beta,norm2,Linear SVM,0.5,0.4982,0.47,0.4971
F_peak_3d_T8,beta,norm3,Ensemble (Majority Vote),0.7333,0.5917,0.48,0.4971
F_mean_3d_T7,gamma,None,Logistic Regression,0.5267,0.5257,0.49,0.4971
F_median_3d_Fz,all,None,Linear SVM,0.6067,0.5614,0.5,0.4971
F_de_3d_Fp2,gamma,norm2,Linear SVM,0.5,0.4956,0.52,0.4971
F_median_3d_F4,alpha,norm2,KNN,0.98,0.6874,0.52,0.4971
F_median_3d_1area,alpha,norm2,XGBoost,0.68,0.5547,0.51,0.4971
F_de_3d_1area,all,norm2,KNN,0.9667,0.6929,0.5,0.4971
F_peak_3d_8rm,beta,None,Random Forest,0.7,0.6232,0.5,0.4971
F_de_3d_1area,delta,None,Logistic Regression,0.52,0.5216,0.51,0.4971
F_de_3d_3area,theta,norm3,Logistic Regression,0.5667,0.549,0.51,0.4971
F_mean_3d_F8,gamma,None,Ensemble (Majority Vote),0.6867,0.612,0.49,0.4971
F_median_3d_Fp2,gamma,norm3,XGBoost,0.6467,0.5589,0.47,0.4971
F_de_3d_1area,gamma,None,Logistic Regression,0.5133,0.5251,0.52,0.4971
F_median_3d_10rm,theta,None,Ensemble (Majority Vote),0.78,0.6386,0.54,0.4971
F_peak_3d_T7,gamma,norm2,Linear SVM,0.5,0.4991,0.47,0.4971
F_peak_3d_T7,gamma,norm3,Linear SVM,0.5,0.4991,0.47,0.4971
F_peak_3d_C4,delta,None,Linear SVM,0.52,0.5143,0.49,0.4971
F_median_3d_Fz,alpha,None,XGBoost,0.6267,0.5828,0.49,0.4971
F_mean_3d_T7,theta,None,Ensemble (Majority Vote),0.7,0.6011,0.48,0.4971
F_mean_3d_F8,gamma,None,Random Forest,0.7133,0.5989,0.47,0.4971
F_mean_3d_1area,alpha,norm2,KNN,0.9733,0.6917,0.47,0.4971
F_de_3d_1area,beta,None,Logistic Regression,0.5667,0.5297,0.5,0.4971
F_median_3d_T8,theta,norm2,Random Forest,0.7267,0.5821,0.53,0.4971
F_de_3d_1area,alpha,norm3,XGBoost,0.6267,0.5621,0.53,0.4971
F_peak_3d_T8,all,norm2,KNN,0.9933,0.7014,0.5,0.4971
F_de_3d_1area,alpha,norm2,XGBoost,0.6267,0.5621,0.53,0.4971
F_de_3d_1area,alpha,None,Random Forest,0.6933,0.6028,0.5,0.4971
F_de_3d_3area,gamma,norm2,KNN,0.98,0.6926,0.52,0.4971
F_peak_3d_Fz,beta,None,Ensemble (Majority Vote),0.7,0.6106,0.54,0.4971
F_median_3d_10rm,all,norm3,XGBoost,0.9933,0.8517,0.52,0.4971
F_mean_3d_T7,all,norm3,KNN,0.9867,0.708,0.54,0.4971
F_de_3d_C4,gamma,norm2,XGBoost,0.6467,0.551,0.53,0.4971
F_mean_3d19,delta,norm2,KNN,0.9067,0.7016,0.52,0.4971
F_median_3d_T7,theta,norm2,Linear SVM,0.5133,0.5005,0.51,0.4971
F_median_3d_Fz,theta,norm2,Linear SVM,0.48,0.4961,0.53,0.4971
F_peak_3d_Fp1,delta,norm2,KNN,0.96,0.686,0.48,0.4971
F_peak_3d_F4,theta,None,XGBoost,0.6667,0.5713,0.48,0.4971
F_de_3d_C4,delta,None,Linear SVM,0.52,0.5189,0.5,0.4971
F_peak_3d_Fp1,delta,norm3,KNN,0.96,0.686,0.48,0.4971
F_de_3d_C4,beta,norm3,Ensemble (Majority Vote),0.7867,0.6209,0.44,0.4971
F_de_3d_8rm,all,norm2,Random Forest,0.98,0.7595,0.53,0.4971
F_mean_3d19,delta,norm3,Logistic Regression,0.5867,0.5736,0.49,0.4971
F_de_3d_C4,beta,norm2,Ensemble (Majority Vote),0.7867,0.6209,0.44,0.4971
F_de_3d_C4,beta,None,KNN,0.9867,0.7009,0.44,0.4971
F_de_3d_F8,beta,None,XGBoost,0.62,0.5786,0.49,0.4971
F_de_3d_F7,delta,None,KNN,0.9467,0.7005,0.47,0.4971
F_median_3d_T7,theta,norm3,Linear SVM,0.5133,0.5005,0.51,0.4971
F_median_3d_Fz,theta,norm3,Linear SVM,0.48,0.4961,0.53,0.4971
F_median_3d_T7,beta,norm3,Linear SVM,0.5267,0.511,0.52,0.4971
F_de_3d_C4,gamma,norm3,XGBoost,0.6467,0.551,0.53,0.4971
F_median_3d_Fp1,theta,None,KNN,0.96,0.6864,0.53,0.4971
F_median_3d_T7,delta,norm2,Random Forest,0.78,0.5876,0.45,0.4971
F_de_3d_Cz,beta,norm2,Linear SVM,0.5067,0.5034,0.49,0.4971
F_peak_3d_Cz,beta,None,KNN,0.9667,0.6897,0.53,0.4971
F_median_3d_T7,delta,norm3,Random Forest,0.78,0.5876,0.45,0.4971
F_peak_3d_Cz,delta,None,Logistic Regression,0.54,0.5207,0.49,0.4971
F_median_3d_T7,delta,norm3,XGBoost,0.58,0.5257,0.46,0.4971
F_de_3d_F3,all,norm3,XGBoost,0.8467,0.6389,0.54,0.4971
F_median_3d_F8,gamma,None,Random Forest,0.6733,0.588,0.51,0.4971
F_de_3d_F3,all,norm2,Ensemble (Majority Vote),0.7933,0.6731,0.55,0.4971
F_peak_3d_F7,all,None,Ensemble (Majority Vote),0.76,0.6531,0.49,0.4971
F_median_3d_T7,delta,norm2,XGBoost,0.58,0.5257,0.46,0.4971
F_median_3d,alpha,norm2,Ensemble (Majority Vote),0.8867,0.6961,0.48,0.4971
F_mean_3d_F8,all,norm3,XGBoost,0.8867,0.6421,0.48,0.4971
F_mean_3d_F8,all,norm3,Random Forest,0.8267,0.6389,0.47,0.4971
F_peak_3d_C4,all,None,KNN,0.9733,0.7234,0.48,0.4971
F_peak_3d_C3,theta,norm3,Linear SVM,0.4933,0.5016,0.49,0.4971
F_peak_3d_C3,theta,norm2,Linear SVM,0.4933,0.5016,0.49,0.4971
F_median_3d_Fp2,all,None,XGBoost,0.8667,0.6653,0.5,0.4971
F_de_3d_Cz,beta,norm3,Linear SVM,0.5067,0.5034,0.49,0.4971
F_median_3d_Fz,delta,norm3,KNN,0.9667,0.6878,0.48,0.4971
F_de_3d_F8,delta,None,Random Forest,0.6467,0.574,0.47,0.4971
F_median_3d19,alpha,norm3,Linear SVM,0.68,0.611,0.51,0.4971
F_median_3d_T8,alpha,norm3,Ensemble (Majority Vote),0.8333,0.6202,0.5,0.4971
F_de_3d_F7,alpha,None,Logistic Regression,0.5,0.5136,0.5,0.4971
F_peak_3d_C4,beta,norm2,XGBoost,0.6333,0.5543,0.5,0.4971
F_mean_3d_Fp1,theta,None,KNN,0.9867,0.6929,0.48,0.4971
F_peak_3d_C3,all,None,KNN,0.9733,0.7248,0.49,0.4971
F_de_3d_Fz,gamma,norm3,Linear SVM,0.4867,0.4975,0.5,0.4971
F_peak_3d_F4,alpha,norm3,KNN,0.96,0.6795,0.5,0.4971
F_mean_3d_Fp2,all,norm2,Ensemble (Majority Vote),0.7933,0.6699,0.49,0.4971
F_mean_3d_T7,beta,norm2,XGBoost,0.6867,0.5572,0.45,0.4971
F_peak_3d_Fp2,theta,None,Logistic Regression,0.5333,0.5283,0.51,0.4971
F_median_3d19,theta,norm3,Linear SVM,0.6333,0.5777,0.47,0.4971
F_peak_3d_Fz,all,norm3,KNN,0.9867,0.728,0.5,0.4971
F_mean_3d_T7,beta,norm3,XGBoost,0.6867,0.5572,0.45,0.4971
F_de_3d_Fz,gamma,norm2,Linear SVM,0.4867,0.4975,0.5,0.4971
F_mean_3d_Fz,alpha,norm3,Linear SVM,0.5067,0.503,0.52,0.4971
F_mean_3d_Fz,alpha,norm2,Linear SVM,0.5067,0.503,0.52,0.4971
F_peak_3d_F8,gamma,None,Linear SVM,0.5333,0.5198,0.5,0.4971
F_de_3d_8rm,all,norm3,KNN,0.9867,0.7894,0.5,0.4971
F_peak_3d_Fp2,alpha,norm3,Linear SVM,0.4933,0.503,0.46,0.4971
F_peak_3d_Fp2,alpha,norm2,Linear SVM,0.4933,0.503,0.46,0.4971
F_de_3d_T8,gamma,None,KNN,0.9533,0.6874,0.5,0.4971
F_de_3d_C3,beta,norm2,XGBoost,0.6067,0.5536,0.49,0.4971
F_mean_3d_F7,delta,None,Ensemble (Majority Vote),0.7,0.6161,0.49,0.4971
F_peak_3d_Fp2,all,None,KNN,0.98,0.7069,0.46,0.4971
F_mean_3d_Fz,delta,None,Random Forest,0.7067,0.5947,0.47,0.4971
F_median_3d_T7,all,None,Logistic Regression,0.58,0.549,0.49,0.4971
F_peak_3d_C4,beta,None,XGBoost,0.56,0.5692,0.49,0.4971
F_median_3d19,delta,None,KNN,0.9533,0.7301,0.48,0.4971
F_median_3d_T8,alpha,norm2,Ensemble (Majority Vote),0.8333,0.6202,0.5,0.4971
F_de_3d_C3,delta,norm3,XGBoost,0.6333,0.5455,0.51,0.4971
F_median_3d_Fz,delta,norm2,KNN,0.9667,0.6878,0.48,0.4971
F_de_3d_T7,all,norm2,Linear SVM,0.5133,0.5037,0.5,0.4971
F_peak_3d_F8,beta,norm3,Linear SVM,0.4933,0.5057,0.52,0.4971
F_peak_3d_C3,alpha,None,Ensemble (Majority Vote),0.6867,0.6076,0.49,0.4971
F_median_3d_T7,beta,norm2,Linear SVM,0.5267,0.511,0.52,0.4971
F_de_3d_C3,delta,norm2,XGBoost,0.6333,0.5455,0.51,0.4971
F_peak_3d_C4,theta,None,Ensemble (Majority Vote),0.7467,0.6287,0.48,0.4971
F_peak_3d_F8,beta,norm2,Linear SVM,0.4933,0.5057,0.52,0.4971
F_de_3d_C3,beta,norm3,XGBoost,0.6067,0.5536,0.49,0.4971
F_de_3d_F4,gamma,norm2,Ensemble (Majority Vote),0.58,0.5926,0.52,0.4971
F_median_3d_C4,all,norm3,KNN,0.9867,0.6901,0.49,0.4971
F_median_3d_3area,gamma,norm3,Random Forest,0.7333,0.6214,0.49,0.4971
F_median_3d_3area,delta,norm2,Random Forest,0.8067,0.612,0.49,0.4971
F_mean_3d_3area,gamma,None,Linear SVM,0.5533,0.528,0.49,0.4971
F_mean_3d_3area,theta,None,Logistic Regression,0.5533,0.5329,0.48,0.4971
F_dasm_3d_3area,all,norm3,Linear SVM,0.6333,0.5345,0.47,0.4971
F_dasm_3d_3area,all,norm2,Random Forest,0.9133,0.6759,0.47,0.4971
F_peak_3d_1area,theta,norm3,Ensemble (Majority Vote),0.7867,0.6122,0.46,0.4971
F_peak_3d_1area,theta,norm2,Ensemble (Majority Vote),0.7867,0.6122,0.46,0.4971
F_dasm_3d_10rm,theta,norm2,KNN,0.98,0.6876,0.51,0.4971
F_median_3d_8rm,all,None,Random Forest,0.76,0.6766,0.48,0.4971
F_peak_3d_1area,theta,None,Logistic Regression,0.56,0.5297,0.52,0.4971
F_mean_3d_C4,theta,None,Random Forest,0.74,0.5986,0.5,0.4971
F_dasm_3d_10rm,gamma,norm2,Linear SVM,0.48,0.491,0.54,0.4971
F_dasm_3d_10rm,gamma,norm2,Ensemble (Majority Vote),0.8533,0.6651,0.46,0.4971
F_mean_3d_C4,theta,None,Ensemble (Majority Vote),0.7133,0.62,0.49,0.4971
F_dasm_3d_10rm,gamma,None,Ensemble (Majority Vote),0.7933,0.6485,0.52,0.4971
F_dasm_3d_10rm,beta,norm3,Logistic Regression,0.54,0.5264,0.49,0.4971
F_mean_3d_C4,gamma,None,Linear SVM,0.5267,0.5225,0.5,0.4971
F_rasm_3d_3area,alpha,norm2,Random Forest,0.7667,0.5775,0.47,0.4971
F_rasm_3d_10rm,beta,None,Ensemble (Majority Vote),0.72,0.6446,0.47,0.4971
F_dasm_3d_3area,gamma,None,Random Forest,0.72,0.5871,0.5,0.4971
F_dasm_3d19,theta,norm3,XGBoost,0.94,0.7497,0.49,0.4971
F_dasm_3d_3area,theta,None,Linear SVM,0.5467,0.5214,0.5,0.4971
F_rasm_3d,gamma,None,XGBoost,0.8733,0.6713,0.5,0.4971
F_mean_3d_2area,beta,norm2,Ensemble (Majority Vote),0.6933,0.6122,0.45,0.4971
F_de_3d,gamma,norm2,KNN,0.9333,0.6933,0.54,0.4971
F_rasm_3d,gamma,norm2,Random Forest,0.94,0.6749,0.49,0.4971
F_mean_3d_Cz,theta,norm3,Linear SVM,0.5,0.5005,0.47,0.4971
F_mean_3d_Cz,theta,norm2,Linear SVM,0.5,0.5005,0.47,0.4971
F_de_3d,alpha,norm2,KNN,0.9933,0.7101,0.44,0.4971
F_peak_3d_3area,all,norm2,Linear SVM,0.5267,0.5113,0.52,0.4971
F_mean_3d_2area,theta,None,Linear SVM,0.58,0.5352,0.47,0.4971
F_mean_3d_2area,theta,None,Logistic Regression,0.58,0.5352,0.46,0.4971
F_dasm_3d_8rm,gamma,norm2,XGBoost,0.8067,0.6087,0.46,0.4971
F_peak_3d,theta,None,XGBoost,0.8267,0.6678,0.48,0.4971
F_median_3d_F3,all,norm2,Random Forest,0.9467,0.6828,0.53,0.4971
F_median_3d_3area,alpha,None,XGBoost,0.7467,0.6103,0.48,0.4971
F_mean_3d_3area,beta,norm2,XGBoost,0.7667,0.5972,0.51,0.4971
F_dasm_3d_8rm,all,None,Linear SVM,0.62,0.5657,0.54,0.4971
F_rasm_3d_10rm,all,norm2,Ensemble (Majority Vote),0.9733,0.7959,0.52,0.4971
F_rasm_3d_3area,alpha,norm3,Random Forest,0.7667,0.5775,0.47,0.4971
F_dasm_3d19,delta,norm3,XGBoost,0.9467,0.7729,0.49,0.4971
F_peak_3d_3area,alpha,norm2,KNN,0.9933,0.6949,0.5,0.4971
F_median_3d_C4,delta,norm2,Linear SVM,0.5,0.4961,0.49,0.4971
F_peak_3d_10rm,gamma,norm3,Logistic Regression,0.5667,0.5423,0.51,0.4971
F_mean_3d_C3,alpha,norm2,Linear SVM,0.5467,0.5062,0.52,0.4971
F_mean_3d_C3,alpha,norm3,Linear SVM,0.5467,0.5062,0.52,0.4971
F_median_3d_C4,beta,norm3,Linear SVM,0.4733,0.4991,0.48,0.4971
F_peak_3d_10rm,gamma,None,Logistic Regression,0.5733,0.532,0.5,0.4971
F_peak_3d_10rm,gamma,None,Linear SVM,0.58,0.5375,0.51,0.4971
F_median_3d_C3,delta,None,Logistic Regression,0.5333,0.5241,0.5,0.4971
F_median_3d_C4,beta,norm2,Linear SVM,0.4733,0.4991,0.48,0.4971
F_dasm_3d,alpha,norm3,KNN,0.9867,0.7257,0.51,0.4971
F_median_3d_C3,gamma,None,Random Forest,0.6933,0.5857,0.5,0.4971
F_rasm_3d_8rm,gamma,norm3,Ensemble (Majority Vote),0.7333,0.6386,0.5,0.4971
F_dasm_3d,all,norm3,Random Forest,0.8267,0.7299,0.5,0.4971
F_peak_3d_10rm,beta,norm2,Linear SVM,0.5333,0.5044,0.48,0.4971
F_median_3d_C4,alpha,None,XGBoost,0.6267,0.5687,0.54,0.4971
F_rasm_3d_8rm,theta,norm2,XGBoost,0.8467,0.6172,0.51,0.4971
F_peak_3d_10rm,alpha,norm3,KNN,0.9733,0.7244,0.53,0.4971
F_median_3d_C4,all,norm3,XGBoost,0.88,0.6382,0.49,0.4971
F_mean_3d_C3,alpha,None,XGBoost,0.5933,0.5749,0.49,0.4971
F_median_3d_C4,delta,norm2,XGBoost,0.58,0.551,0.48,0.4971
F_peak_3d_1area,beta,norm3,Linear SVM,0.5467,0.5055,0.5,0.4971
F_median_3d_C4,delta,norm3,Linear SVM,0.5,0.4961,0.49,0.4971
F_peak_3d_1area,beta,norm2,Linear SVM,0.5467,0.5055,0.5,0.4971
F_dasm_3d19,alpha,None,XGBoost,0.94,0.7267,0.53,0.4971
F_peak_3d_1area,beta,None,Logistic Regression,0.5667,0.5306,0.52,0.4971
F_rasm_3d_3area,theta,norm2,XGBoost,0.5867,0.5441,0.5,0.4971
F_peak_3d_1area,beta,None,Linear SVM,0.56,0.5299,0.53,0.4971
F_mean_3d_8rm,gamma,norm3,Logistic Regression,0.5133,0.5202,0.5,0.4971
F_rasm_3d_3area,theta,norm3,XGBoost,0.5867,0.5441,0.5,0.4971
F_median_3d_8rm,gamma,norm2,Random Forest,0.8533,0.6524,0.47,0.4971
F_median_3d_8rm,gamma,norm3,Logistic Regression,0.5733,0.5267,0.46,0.4971
F_rasm_3d_8rm,all,norm2,Linear SVM,0.52,0.5034,0.45,0.4971
F_rasm_3d_8rm,all,norm2,XGBoost,0.9933,0.788,0.49,0.4971
F_median_3d_8rm,theta,None,KNN,0.9533,0.7039,0.49,0.4971
F_peak_3d_1area,alpha,None,Logistic Regression,0.5533,0.531,0.48,0.4971
F_median_3d_C3,all,norm3,Linear SVM,0.6067,0.5239,0.5,0.4971
F_dasm_3d,gamma,norm2,KNN,0.98,0.6968,0.5,0.4971
F_peak_3d_1area,all,None,Logistic Regression,0.5733,0.5416,0.5,0.4971
F_median_3d_C4,delta,norm3,XGBoost,0.58,0.551,0.48,0.4971
F_median_3d_F3,delta,None,Linear SVM,0.5533,0.5257,0.52,0.4971
F_mean_3d_Fp2,beta,norm3,Linear SVM,0.5,0.4982,0.47,0.4971
F_de_3d19,beta,norm3,Random Forest,0.7133,0.668,0.5,0.4971
F_median_3d_F4,all,norm3,Logistic Regression,0.5933,0.5251,0.51,0.4971
F_median_3d_2area,alpha,None,XGBoost,0.7067,0.5977,0.5,0.4971
F_median_3d_F4,all,norm2,Linear SVM,0.5267,0.5055,0.54,0.4971
F_median_3d_F4,all,norm2,KNN,0.96,0.689,0.48,0.4971
F_median_3d_2area,gamma,None,Logistic Regression,0.5533,0.5248,0.5,0.4971
F_mean_3d_1area,theta,None,Random Forest,0.72,0.6,0.5,0.4971
F_peak_3d_T8,delta,norm3,KNN,0.98,0.6846,0.45,0.4971
F_median_3d_2area,delta,norm2,Linear SVM,0.46,0.4986,0.47,0.4971
F_median_3d_2area,beta,norm2,Linear SVM,0.5333,0.5028,0.52,0.4971
F_rasm_3d,delta,None,KNN,0.9667,0.7053,0.45,0.4971
F_de_3d19,delta,None,Linear SVM,0.6467,0.5878,0.5,0.4971
F_mean_3d_1area,gamma,None,Random Forest,0.66,0.5848,0.5,0.4971
F_peak_3d_3area,gamma,norm2,KNN,0.9867,0.6947,0.49,0.4971
F_peak_3d_T8,delta,norm2,KNN,0.98,0.6846,0.45,0.4971
F_peak_3d_3area,delta,norm2,XGBoost,0.84,0.6051,0.45,0.4971
F_peak_3d_3area,gamma,None,Linear SVM,0.5533,0.5317,0.49,0.4971
F_mean_3d_Fp2,all,norm3,Logistic Regression,0.6,0.5366,0.49,0.4971
F_peak_3d_F7,theta,None,Logistic Regression,0.5467,0.5315,0.48,0.4957
F_dasm_3d19,beta,None,Linear SVM,0.5667,0.5508,0.5,0.4957
F_de_3d19,gamma,norm3,XGBoost,0.8533,0.7625,0.52,0.4957
F_rasm_3d_3area,delta,None,Linear SVM,0.5067,0.5228,0.52,0.4957
F_de_3d_F4,beta,None,Linear SVM,0.5467,0.5356,0.49,0.4957
F_peak_3d_C4,gamma,None,Ensemble (Majority Vote),0.7467,0.6313,0.51,0.4957
F_peak_3d_3area,beta,norm3,Random Forest,0.7933,0.6237,0.48,0.4957
F_peak_3d_C4,theta,norm2,Linear SVM,0.5,0.5005,0.52,0.4957
F_mean_3d_8rm,delta,None,Random Forest,0.78,0.6384,0.46,0.4957
F_mean_3d_T7,gamma,None,Linear SVM,0.52,0.5257,0.49,0.4957
F_dasm_3d19,delta,norm3,Linear SVM,0.68,0.5706,0.5,0.4957
F_peak_3d_C4,theta,norm3,Linear SVM,0.5,0.5005,0.52,0.4957
F_mean_3d_8rm,beta,norm3,Logistic Regression,0.5467,0.5368,0.49,0.4957
F_peak_3d_1area,delta,norm2,Linear SVM,0.5133,0.4968,0.48,0.4957
F_mean_3d_F4,beta,None,Linear SVM,0.5667,0.5382,0.5,0.4957
F_mean_3d_T7,delta,None,Ensemble (Majority Vote),0.7067,0.6051,0.47,0.4957
F_de_3d_T8,gamma,norm3,Linear SVM,0.5,0.5023,0.48,0.4957
F_mean_3d_F8,theta,norm3,Linear SVM,0.5067,0.4954,0.48,0.4957
F_de_3d_F7,beta,norm3,Linear SVM,0.52,0.509,0.52,0.4957
F_de_3d_F7,beta,norm3,KNN,0.96,0.6853,0.48,0.4957
F_de_3d_T8,gamma,norm2,Linear SVM,0.5,0.5023,0.48,0.4957
F_de_3d_F7,beta,norm2,Linear SVM,0.52,0.509,0.52,0.4957
F_de_3d_F7,beta,norm2,KNN,0.96,0.6853,0.48,0.4957
F_median_3d_Fp1,gamma,None,Random Forest,0.6667,0.5929,0.52,0.4957
F_peak_3d_Cz,all,None,Logistic Regression,0.5667,0.5441,0.51,0.4957
F_median_3d_8rm,delta,norm3,Linear SVM,0.64,0.5439,0.48,0.4957
F_median_3d_1area,all,norm3,Linear SVM,0.5933,0.5366,0.49,0.4957
F_mean_3d_T7,delta,None,Linear SVM,0.52,0.5207,0.52,0.4957
F_de_3d_F7,alpha,None,KNN,0.9733,0.6961,0.46,0.4957
F_mean_3d_F8,theta,norm2,Linear SVM,0.5067,0.4954,0.48,0.4957
F_rasm_3d_3area,theta,norm2,KNN,0.9867,0.6924,0.51,0.4957
F_peak_3d_Cz,all,None,KNN,1.0,0.7216,0.47,0.4957
F_median_3d_T7,all,norm2,Linear SVM,0.5067,0.5069,0.45,0.4957
F_de_3d19,theta,norm2,KNN,0.9333,0.7005,0.48,0.4957
F_peak_3d_C4,delta,norm2,Linear SVM,0.5,0.4963,0.5,0.4957
F_mean_3d_F8,theta,None,Random Forest,0.7067,0.5922,0.49,0.4957
F_peak_3d_C4,delta,norm3,Linear SVM,0.5,0.4963,0.5,0.4957
F_peak_3d_T7,theta,norm3,Linear SVM,0.5,0.5037,0.52,0.4957
F_mean_3d_T7,theta,None,XGBoost,0.6467,0.5844,0.49,0.4957
F_mean_3d,alpha,norm3,Logistic Regression,0.6667,0.6039,0.5,0.4957
F_dasm_3d_10rm,gamma,None,Random Forest,0.78,0.6469,0.45,0.4957
F_mean_3d_F4,alpha,norm3,KNN,0.98,0.6869,0.5,0.4957
F_peak_3d_C4,beta,None,Ensemble (Majority Vote),0.6667,0.6002,0.51,0.4957
F_mean_3d_F3,alpha,norm3,XGBoost,0.6,0.5503,0.48,0.4957
F_mean_3d,delta,norm3,Logistic Regression,0.6267,0.5683,0.49,0.4957
F_peak_3d_F8,delta,None,Linear SVM,0.54,0.5182,0.49,0.4957
F_peak_3d19,beta,None,XGBoost,0.9067,0.7349,0.52,0.4957
F_mean_3d,gamma,norm2,KNN,0.96,0.6979,0.55,0.4957
F_de_3d_1area,gamma,None,Ensemble (Majority Vote),0.7,0.6191,0.51,0.4957
F_peak_3d19,beta,None,Ensemble (Majority Vote),0.82,0.697,0.53,0.4957
F_mean_3d_T8,gamma,norm2,Random Forest,0.72,0.5954,0.5,0.4957
F_mean_3d_F3,alpha,norm3,Random Forest,0.78,0.5874,0.54,0.4957
F_peak_3d_8rm,alpha,norm2,KNN,0.9667,0.7053,0.48,0.4957
F_peak_3d_F8,gamma,None,Ensemble (Majority Vote),0.7267,0.5954,0.52,0.4957
F_mean_3d_F3,alpha,norm2,XGBoost,0.6,0.5503,0.48,0.4957
F_mean_3d_T8,gamma,norm3,Random Forest,0.72,0.5954,0.5,0.4957
F_rasm_3d_10rm,delta,norm2,Random Forest,0.88,0.6584,0.47,0.4957
F_mean_3d_8rm,all,norm2,Linear SVM,0.5067,0.5028,0.49,0.4957
F_peak_3d_F8,gamma,None,Logistic Regression,0.54,0.5175,0.5,0.4957
