특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.5,0.5126436781609195,0.6,0.5357142857142857,"[[219, 216], [208, 227]]","[[42, 28], [37, 33]]"
F_mean_3d_Fz,delta,None,KNN,0.9666666666666667,0.6988505747126437,0.55,0.5428571428571428,"[[310, 125], [137, 298]]","[[33, 37], [27, 43]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.5,0.5195402298850574,0.6,0.5428571428571428,"[[235, 200], [218, 217]]","[[43, 27], [37, 33]]"
F_mean_3d_Fz,delta,None,Random Forest,0.8,0.5908045977011495,0.5,0.5214285714285715,"[[262, 173], [183, 252]]","[[32, 38], [29, 41]]"
F_mean_3d_Fz,delta,None,XGBoost,0.5,0.5482758620689655,0.6,0.55,"[[339, 96], [297, 138]]","[[48, 22], [41, 29]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.6333333333333333,0.5954022988505747,0.6,0.55,"[[305, 130], [222, 213]]","[[44, 26], [37, 33]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,0.9666666666666667,0.6816091954022988,0.5,0.5,"[[304, 131], [146, 289]]","[[35, 35], [35, 35]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.5,0.4908045977011494,0.5,0.5,"[[130, 305], [138, 297]]","[[22, 48], [22, 48]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.8,0.5816091954022988,0.5,0.5,"[[238, 197], [167, 268]]","[[29, 41], [29, 41]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.5,0.5344827586206896,0.5,0.5357142857142857,"[[108, 327], [78, 357]]","[[16, 54], [11, 59]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.9666666666666667,0.6114942528735632,0.45,0.5,"[[256, 179], [159, 276]]","[[33, 37], [33, 37]]"
