특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.5666666666666667,0.5528735632183908,0.5,0.5,"[[179, 256], [133, 302]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,None,KNN,0.9333333333333333,0.7091954022988506,0.4,0.40714285714285714,"[[299, 136], [117, 318]]","[[45, 25], [58, 12]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.5666666666666667,0.5540229885057472,0.5,0.5,"[[178, 257], [131, 304]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,None,Random Forest,0.6333333333333333,0.6195402298850575,0.5,0.5,"[[247, 188], [143, 292]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,None,XGBoost,0.6,0.596551724137931,0.5,0.5,"[[297, 138], [213, 222]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.5666666666666667,0.6448275862068965,0.5,0.5,"[[232, 203], [106, 329]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,0.9333333333333333,0.6724137931034483,0.5,0.5071428571428571,"[[311, 124], [161, 274]]","[[37, 33], [36, 34]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.5666666666666667,0.48735632183908045,0.5,0.4857142857142857,"[[178, 257], [189, 246]]","[[30, 40], [32, 38]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.8,0.5896551724137931,0.7,0.5857142857142857,"[[263, 172], [185, 250]]","[[40, 30], [28, 42]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.5,0.5494252873563218,0.5,0.5214285714285715,"[[133, 302], [90, 345]]","[[20, 50], [17, 53]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.9333333333333333,0.628735632183908,0.6,0.5285714285714286,"[[279, 156], [167, 268]]","[[34, 36], [30, 40]]"
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm3,KNN,0.9333333333333333,0.6724137931034483,0.5,0.5071428571428571,"[[311, 124], [161, 274]]","[[37, 33], [36, 34]]"
F_mean_3d_Fz,delta,norm3,Linear SVM,0.5666666666666667,0.48735632183908045,0.5,0.4857142857142857,"[[178, 257], [189, 246]]","[[30, 40], [32, 38]]"
F_mean_3d_Fz,delta,norm3,Random Forest,0.8,0.5896551724137931,0.7,0.5857142857142857,"[[263, 172], [185, 250]]","[[40, 30], [28, 42]]"
F_mean_3d_Fz,delta,norm3,XGBoost,0.5,0.5494252873563218,0.5,0.5214285714285715,"[[133, 302], [90, 345]]","[[20, 50], [17, 53]]"
F_mean_3d_Fz,delta,norm3,Ensemble (Majority Vote),0.9333333333333333,0.628735632183908,0.6,0.5285714285714286,"[[279, 156], [167, 268]]","[[34, 36], [30, 40]]"
F_mean_3d_Fz,theta,None,Logistic Regression,0.5666666666666667,0.5551724137931034,0.5,0.5,"[[175, 260], [127, 308]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,None,KNN,0.8666666666666667,0.7126436781609196,0.5,0.5071428571428571,"[[308, 127], [123, 312]]","[[61, 9], [60, 10]]"
F_mean_3d_Fz,theta,None,Linear SVM,0.5666666666666667,0.5563218390804597,0.5,0.5,"[[175, 260], [126, 309]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,None,Random Forest,0.5666666666666667,0.5873563218390805,0.5,0.4928571428571429,"[[270, 165], [194, 241]]","[[69, 1], [70, 0]]"
F_mean_3d_Fz,theta,None,XGBoost,0.6,0.5977011494252874,0.5,0.5071428571428571,"[[272, 163], [187, 248]]","[[69, 1], [68, 2]]"
F_mean_3d_Fz,theta,None,Ensemble (Majority Vote),0.5666666666666667,0.6126436781609196,0.5,0.4928571428571429,"[[233, 202], [135, 300]]","[[69, 1], [70, 0]]"
F_mean_3d_Fz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm2,KNN,1.0,0.6977011494252874,0.45,0.5071428571428571,"[[301, 134], [129, 306]]","[[36, 34], [35, 35]]"
F_mean_3d_Fz,theta,norm2,Linear SVM,0.5,0.5,0.5,0.5428571428571428,"[[289, 146], [289, 146]]","[[47, 23], [41, 29]]"
F_mean_3d_Fz,theta,norm2,Random Forest,0.8666666666666667,0.6057471264367816,0.5,0.5285714285714286,"[[268, 167], [176, 259]]","[[37, 33], [33, 37]]"
F_mean_3d_Fz,theta,norm2,XGBoost,0.5,0.5160919540229885,0.5,0.4928571428571429,"[[410, 25], [396, 39]]","[[61, 9], [62, 8]]"
F_mean_3d_Fz,theta,norm2,Ensemble (Majority Vote),0.5,0.5448275862068965,0.5,0.55,"[[392, 43], [353, 82]]","[[59, 11], [52, 18]]"
F_mean_3d_Fz,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm3,KNN,1.0,0.6977011494252874,0.45,0.5071428571428571,"[[301, 134], [129, 306]]","[[36, 34], [35, 35]]"
F_mean_3d_Fz,theta,norm3,Linear SVM,0.5,0.5,0.5,0.5428571428571428,"[[289, 146], [289, 146]]","[[47, 23], [41, 29]]"
F_mean_3d_Fz,theta,norm3,Random Forest,0.8666666666666667,0.6057471264367816,0.5,0.5285714285714286,"[[268, 167], [176, 259]]","[[37, 33], [33, 37]]"
F_mean_3d_Fz,theta,norm3,XGBoost,0.5,0.5160919540229885,0.5,0.4928571428571429,"[[410, 25], [396, 39]]","[[61, 9], [62, 8]]"
F_mean_3d_Fz,theta,norm3,Ensemble (Majority Vote),0.5,0.5448275862068965,0.5,0.55,"[[392, 43], [353, 82]]","[[59, 11], [52, 18]]"
F_mean_3d_Fz,alpha,None,Logistic Regression,0.5666666666666667,0.5551724137931034,0.5,0.5,"[[175, 260], [127, 308]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,alpha,None,KNN,0.9,0.6931034482758621,0.45,0.44285714285714284,"[[311, 124], [143, 292]]","[[28, 42], [36, 34]]"
F_mean_3d_Fz,alpha,None,Linear SVM,0.5666666666666667,0.5551724137931034,0.5,0.5,"[[175, 260], [127, 308]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,alpha,None,Random Forest,0.5666666666666667,0.5919540229885057,0.3,0.4,"[[207, 228], [127, 308]]","[[28, 42], [42, 28]]"
F_mean_3d_Fz,alpha,None,XGBoost,0.5666666666666667,0.5850574712643678,0.3,0.4,"[[221, 214], [147, 288]]","[[28, 42], [42, 28]]"
F_mean_3d_Fz,alpha,None,Ensemble (Majority Vote),0.5666666666666667,0.5816091954022988,0.5,0.4357142857142857,"[[168, 267], [97, 338]]","[[35, 35], [44, 26]]"
F_mean_3d_Fz,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
