특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.5666666666666667,0.539080459770115,0.5,0.4642857142857143,"[[250, 185], [216, 219]]","[[57, 13], [62, 8]]"
F_mean_3d_Fz,delta,None,KNN,1.0,0.6977011494252874,0.5,0.45,"[[291, 144], [119, 316]]","[[34, 36], [41, 29]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.5666666666666667,0.539080459770115,0.5,0.4714285714285714,"[[250, 185], [216, 219]]","[[57, 13], [61, 9]]"
F_mean_3d_Fz,delta,None,Random Forest,0.7333333333333333,0.6022988505747127,0.45,0.4785714285714286,"[[254, 181], [165, 270]]","[[47, 23], [50, 20]]"
F_mean_3d_Fz,delta,None,XGBoost,0.8,0.6068965517241379,0.4,0.4714285714285714,"[[240, 195], [147, 288]]","[[40, 30], [44, 26]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.7333333333333333,0.6022988505747127,0.4,0.4642857142857143,"[[260, 175], [171, 264]]","[[49, 21], [54, 16]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,1.0,0.6954022988505747,0.35,0.45714285714285713,"[[292, 143], [122, 313]]","[[28, 42], [34, 36]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.5333333333333333,0.5206896551724138,0.55,0.5214285714285715,"[[247, 188], [229, 206]]","[[39, 31], [36, 34]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.7666666666666667,0.5873563218390805,0.45,0.4857142857142857,"[[283, 152], [207, 228]]","[[37, 33], [39, 31]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.7333333333333333,0.5850574712643678,0.45,0.4714285714285714,"[[279, 156], [205, 230]]","[[36, 34], [40, 30]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.7,0.6126436781609196,0.5,0.4857142857142857,"[[328, 107], [230, 205]]","[[41, 29], [43, 27]]"
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm3,KNN,1.0,0.6954022988505747,0.35,0.45714285714285713,"[[292, 143], [122, 313]]","[[28, 42], [34, 36]]"
F_mean_3d_Fz,delta,norm3,Linear SVM,0.5333333333333333,0.5206896551724138,0.55,0.5214285714285715,"[[247, 188], [229, 206]]","[[39, 31], [36, 34]]"
F_mean_3d_Fz,delta,norm3,Random Forest,0.7666666666666667,0.5873563218390805,0.45,0.4857142857142857,"[[283, 152], [207, 228]]","[[37, 33], [39, 31]]"
F_mean_3d_Fz,delta,norm3,XGBoost,0.7333333333333333,0.5850574712643678,0.45,0.4714285714285714,"[[279, 156], [205, 230]]","[[36, 34], [40, 30]]"
F_mean_3d_Fz,delta,norm3,Ensemble (Majority Vote),0.7,0.6126436781609196,0.5,0.4857142857142857,"[[328, 107], [230, 205]]","[[41, 29], [43, 27]]"
F_mean_3d_Fz,theta,None,Logistic Regression,0.7,0.5689655172413793,0.45,0.45,"[[255, 180], [195, 240]]","[[34, 36], [41, 29]]"
F_mean_3d_Fz,theta,None,KNN,0.9,0.6931034482758621,0.5,0.4357142857142857,"[[291, 144], [123, 312]]","[[42, 28], [51, 19]]"
F_mean_3d_Fz,theta,None,Linear SVM,0.7,0.5655172413793104,0.45,0.45,"[[255, 180], [198, 237]]","[[35, 35], [42, 28]]"
F_mean_3d_Fz,theta,None,Random Forest,0.5666666666666667,0.5885057471264368,0.45,0.4,"[[335, 100], [258, 177]]","[[51, 19], [65, 5]]"
F_mean_3d_Fz,theta,None,XGBoost,0.6666666666666666,0.5747126436781609,0.4,0.44285714285714284,"[[316, 119], [251, 184]]","[[52, 18], [60, 10]]"
F_mean_3d_Fz,theta,None,Ensemble (Majority Vote),0.7,0.5885057471264368,0.35,0.4357142857142857,"[[291, 144], [214, 221]]","[[43, 27], [52, 18]]"
F_mean_3d_Fz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm2,KNN,0.9333333333333333,0.6793103448275862,0.55,0.45714285714285713,"[[306, 129], [150, 285]]","[[33, 37], [39, 31]]"
F_mean_3d_Fz,theta,norm2,Linear SVM,0.5,0.5022988505747127,0.55,0.45,"[[305, 130], [303, 132]]","[[42, 28], [49, 21]]"
F_mean_3d_Fz,theta,norm2,Random Forest,0.8666666666666667,0.6045977011494252,0.45,0.4714285714285714,"[[281, 154], [190, 245]]","[[33, 37], [37, 33]]"
F_mean_3d_Fz,theta,norm2,XGBoost,0.5,0.5459770114942529,0.55,0.5071428571428571,"[[338, 97], [298, 137]]","[[52, 18], [51, 19]]"
