특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.5333333333333333,0.5103448275862069,0.0,0.07142857142857142,"[[218, 217], [209, 226]]","[[1, 6], [7, 0]]"
F_mean_3d_Fz,delta,None,KNN,0.9666666666666667,0.6919540229885057,0.5,0.5,"[[313, 122], [146, 289]]","[[5, 2], [5, 2]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.5333333333333333,0.5114942528735632,0.0,0.07142857142857142,"[[219, 216], [209, 226]]","[[1, 6], [7, 0]]"
F_mean_3d_Fz,delta,None,Random Forest,0.8333333333333334,0.6022988505747127,1.0,0.6428571428571429,"[[268, 167], [179, 256]]","[[5, 2], [3, 4]]"
F_mean_3d_Fz,delta,None,XGBoost,0.8333333333333334,0.5919540229885057,1.0,0.6428571428571429,"[[257, 178], [177, 258]]","[[5, 2], [3, 4]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.8666666666666667,0.6367816091954023,0.5,0.5,"[[270, 165], [151, 284]]","[[5, 2], [5, 2]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[7, 0], [7, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,0.9666666666666667,0.6816091954022988,1.0,0.5714285714285714,"[[304, 131], [146, 289]]","[[4, 3], [3, 4]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.5,0.5,0.5,0.5,"[[0, 435], [0, 435]]","[[0, 7], [0, 7]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.8,0.5816091954022988,0.5,0.42857142857142855,"[[238, 197], [167, 268]]","[[2, 5], [3, 4]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.5,0.5344827586206896,0.5,0.5714285714285714,"[[108, 327], [78, 357]]","[[2, 5], [1, 6]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.7333333333333333,0.6275862068965518,0.5,0.5714285714285714,"[[221, 214], [110, 325]]","[[3, 4], [2, 5]]"
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[7, 0], [7, 0]]"
F_mean_3d_Fz,delta,norm3,KNN,0.9666666666666667,0.6816091954022988,1.0,0.5714285714285714,"[[304, 131], [146, 289]]","[[4, 3], [3, 4]]"
F_mean_3d_Fz,delta,norm3,Linear SVM,0.5,0.5,0.5,0.5,"[[0, 435], [0, 435]]","[[0, 7], [0, 7]]"
F_mean_3d_Fz,delta,norm3,Random Forest,0.8,0.5816091954022988,0.5,0.42857142857142855,"[[238, 197], [167, 268]]","[[2, 5], [3, 4]]"
F_mean_3d_Fz,delta,norm3,XGBoost,0.5,0.5344827586206896,0.5,0.5714285714285714,"[[108, 327], [78, 357]]","[[2, 5], [1, 6]]"
F_mean_3d_Fz,delta,norm3,Ensemble (Majority Vote),0.7333333333333333,0.6275862068965518,0.5,0.5714285714285714,"[[221, 214], [110, 325]]","[[3, 4], [2, 5]]"
F_mean_3d_Fz,theta,None,Logistic Regression,0.5333333333333333,0.5264367816091954,0.5,0.6428571428571429,"[[233, 202], [210, 225]]","[[3, 4], [1, 6]]"
F_mean_3d_Fz,theta,None,KNN,1.0,0.7057471264367816,0.5,0.5,"[[301, 134], [122, 313]]","[[5, 2], [5, 2]]"
