특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch)
F_median_3d_3area,alpha,norm3,XGBoost,0.7733,0.623,0.5,0.5429
F_de_3d_8rm,theta,None,Logistic Regression,0.7067,0.6156,0.6,0.5429
F_mean_3d_F8,gamma,norm2,Ensemble (Majority Vote),0.72,0.5979,0.5,0.5429
F_median_3d,gamma,norm3,KNN,0.9867,0.8071,0.3,0.5429
F_mean_3d_1area,alpha,norm3,Ensemble (Majority Vote),0.74,0.6048,0.5,0.5429
F_peak_3d_T8,theta,None,KNN,0.9733,0.6938,0.6,0.5429
F_de_3d_2area,beta,None,XGBoost,0.7533,0.6326,0.6,0.5429
F_dasm_3d_10rm,beta,None,Logistic Regression,0.6,0.5729,0.5,0.5429
F_mean_3d_2area,theta,None,XGBoost,0.6733,0.6239,0.6,0.5429
F_mean_3d_F3,beta,norm2,KNN,0.9667,0.6782,0.5,0.5429
F_dasm_3d_10rm,delta,norm2,Ensemble (Majority Vote),0.84,0.654,0.5,0.5429
F_mean_3d_2area,beta,norm2,XGBoost,0.7333,0.5871,0.5,0.5429
F_mean_3d_F3,beta,norm3,KNN,0.9667,0.6782,0.5,0.5429
F_peak_3d_F4,all,norm3,Ensemble (Majority Vote),0.78,0.6775,0.4,0.5429
F_de_3d_Fp1,alpha,norm3,KNN,0.9867,0.6908,0.7,0.5429
F_mean_3d_F4,beta,None,Ensemble (Majority Vote),0.7067,0.6209,0.7,0.5429
F_mean_3d_3area,delta,norm3,Ensemble (Majority Vote),0.7,0.6326,0.5,0.5429
F_peak_3d_F3,beta,norm3,KNN,0.9733,0.6892,0.6,0.5429
F_mean_3d_F7,all,None,KNN,0.98,0.7402,0.5,0.5429
F_de_3d_F8,theta,None,Ensemble (Majority Vote),0.8133,0.6361,0.6,0.5429
F_mean_3d_1area,alpha,norm2,Ensemble (Majority Vote),0.74,0.6048,0.5,0.5429
F_peak_3d_T7,gamma,None,XGBoost,0.7,0.6011,0.8,0.5429
F_mean_3d_3area,alpha,norm3,Ensemble (Majority Vote),0.76,0.6379,0.6,0.5429
F_rasm_3d19,beta,norm3,Ensemble (Majority Vote),0.9067,0.7529,0.6,0.5429
F_rasm_3d19,delta,None,XGBoost,0.9667,0.7455,0.5,0.5429
F_mean_3d_F8,delta,None,Ensemble (Majority Vote),0.6733,0.6129,0.6,0.5429
F_peak_3d_Cz,alpha,None,Logistic Regression,0.56,0.5391,0.6,0.5429
F_mean_3d_10rm,theta,norm3,Logistic Regression,0.7133,0.6202,0.6,0.5429
F_de_3d_8rm,theta,None,Linear SVM,0.72,0.6189,0.6,0.5429
F_de_3d_Fp1,alpha,norm2,KNN,0.9867,0.6908,0.7,0.5429
F_peak_3d_Fz,delta,None,Logistic Regression,0.58,0.5423,0.5,0.5429
F_mean_3d_Fz,alpha,None,Ensemble (Majority Vote),0.7133,0.6016,0.6,0.5429
F_rasm_3d_10rm,beta,norm3,Random Forest,0.74,0.6883,0.6,0.5429
F_peak_3d_Fz,delta,None,Linear SVM,0.58,0.5421,0.5,0.5429
F_median_3d_2area,beta,norm3,Ensemble (Majority Vote),0.76,0.6237,0.6,0.5429
F_peak_3d_Fz,beta,norm2,Random Forest,0.7533,0.5853,0.5,0.5429
F_median_3d_Fp2,all,None,XGBoost,0.8667,0.714,0.5,0.5429
F_mean_3d,theta,norm3,XGBoost,0.9667,0.7959,0.4,0.5429
F_peak_3d19,gamma,norm3,Random Forest,0.9333,0.809,0.6,0.5429
F_peak_3d_1area,gamma,norm2,Random Forest,0.7533,0.5899,0.4,0.5429
F_median_3d_F4,all,None,Random Forest,0.8,0.6782,0.6,0.5429
F_peak_3d_10rm,delta,norm2,Ensemble (Majority Vote),0.8133,0.7143,0.6,0.5429
F_mean_3d19,all,norm2,Random Forest,0.98,0.846,0.6,0.5429
F_median_3d_8rm,delta,norm3,Logistic Regression,0.6667,0.6106,0.6,0.5429
F_de_3d19,all,norm2,Linear SVM,0.5733,0.5046,0.6,0.5429
F_median_3d_Fp2,delta,None,Logistic Regression,0.5933,0.5331,0.6,0.5429
F_peak_3d_10rm,gamma,norm2,Linear SVM,0.5467,0.5064,0.6,0.5429
F_median_3d_Fp2,delta,None,Linear SVM,0.5933,0.534,0.6,0.5429
F_median_3d_Fp1,beta,norm3,XGBoost,0.5933,0.5469,0.5,0.5429
F_de_3d_10rm,theta,None,Ensemble (Majority Vote),0.8733,0.7324,0.6,0.5429
F_mean_3d,all,norm3,Random Forest,0.88,0.8262,0.5,0.5429
F_median_3d_Fp1,beta,norm2,XGBoost,0.5933,0.5469,0.5,0.5429
F_dasm_3d_8rm,gamma,norm3,Ensemble (Majority Vote),0.7267,0.6232,0.6,0.5429
F_median_3d_F8,all,norm2,Ensemble (Majority Vote),0.8533,0.6674,0.7,0.5429
F_median_3d_8rm,delta,norm3,Ensemble (Majority Vote),0.86,0.7223,0.6,0.5429
F_median_3d_F4,all,None,XGBoost,0.8333,0.6972,0.6,0.5429
F_peak_3d_1area,gamma,norm3,Random Forest,0.7533,0.5899,0.4,0.5429
F_dasm_3d_8rm,theta,norm2,XGBoost,0.8333,0.6055,0.5,0.5429
F_median_3d_F4,beta,norm3,Ensemble (Majority Vote),0.82,0.6145,0.5,0.5429
F_median_3d_F4,beta,norm2,Ensemble (Majority Vote),0.82,0.6145,0.5,0.5429
F_de_3d19,alpha,norm2,KNN,0.9933,0.7497,0.6,0.5429
F_median_3d_Fp1,gamma,None,Random Forest,0.6667,0.5871,0.6,0.5429
F_peak_3d19,delta,None,Linear SVM,0.8267,0.7133,0.5,0.5429
F_de_3d_Cz,delta,None,XGBoost,0.6733,0.5864,0.6,0.5429
F_median_3d_F8,gamma,norm2,Ensemble (Majority Vote),0.62,0.5894,0.4,0.5429
F_mean_3d,alpha,norm2,Ensemble (Majority Vote),0.9667,0.7382,0.6,0.5429
F_median_3d_F8,all,None,KNN,0.98,0.743,0.6,0.5429
F_median_3d_F8,gamma,norm3,Ensemble (Majority Vote),0.62,0.5894,0.4,0.5429
F_peak_3d19,gamma,norm3,Ensemble (Majority Vote),0.9733,0.8363,0.6,0.5429
F_median_3d_F4,all,norm2,Linear SVM,0.54,0.5064,0.6,0.5429
F_mean_3d_F8,beta,norm2,Linear SVM,0.48,0.5032,0.5,0.5286
F_median_3d_Fz,theta,norm2,Linear SVM,0.46,0.4887,0.5,0.5286
F_median_3d_Fz,theta,None,Random Forest,0.66,0.5876,0.6,0.5286
F_peak_3d_T7,gamma,None,Random Forest,0.68,0.6041,0.6,0.5286
F_mean_3d_F8,delta,norm3,Random Forest,0.7067,0.5846,0.6,0.5286
F_mean_3d_F8,alpha,norm2,Linear SVM,0.5,0.5,0.6,0.5286
F_mean_3d_F8,alpha,norm3,Linear SVM,0.5,0.5,0.6,0.5286
F_mean_3d_F8,beta,norm3,Linear SVM,0.48,0.5032,0.5,0.5286
F_peak_3d_T7,gamma,None,KNN,0.9667,0.7007,0.5,0.5286
F_median_3d_Fz,gamma,norm3,Ensemble (Majority Vote),0.7133,0.6186,0.6,0.5286
F_de_3d_10rm,gamma,norm2,XGBoost,0.9867,0.7136,0.5,0.5286
F_median_3d_Fz,theta,None,Ensemble (Majority Vote),0.78,0.6329,0.5,0.5286
F_mean_3d_F8,delta,norm2,Random Forest,0.7067,0.5846,0.6,0.5286
F_de_3d_3area,theta,norm3,Random Forest,0.76,0.632,0.6,0.5286
F_median_3d_Fz,theta,norm3,Linear SVM,0.46,0.4887,0.5,0.5286
F_dasm_3d19,alpha,norm2,XGBoost,0.9933,0.6956,0.5,0.5286
F_peak_3d_2area,all,norm3,KNN,0.98,0.8648,0.4,0.5286
F_peak_3d_T7,gamma,norm2,Random Forest,0.7867,0.5897,0.6,0.5286
F_peak_3d_T8,delta,norm3,KNN,0.9733,0.6855,0.5,0.5286
F_dasm_3d,theta,norm3,KNN,0.9933,0.7409,0.5,0.5286
F_mean_3d_F3,theta,norm2,XGBoost,0.52,0.5338,0.5,0.5286
F_rasm_3d,all,norm2,Ensemble (Majority Vote),0.98,0.8605,0.5,0.5286
F_median_3d_Fz,delta,norm3,KNN,0.9933,0.6816,0.6,0.5286
F_mean_3d_F3,theta,norm3,XGBoost,0.52,0.5338,0.5,0.5286
F_median_3d_F7,alpha,norm2,Ensemble (Majority Vote),0.74,0.5945,0.6,0.5286
F_rasm_3d,all,None,Random Forest,0.9467,0.7609,0.6,0.5286
F_mean_3d_F4,beta,None,Logistic Regression,0.56,0.5506,0.6,0.5286
F_mean_3d_F4,beta,norm2,Random Forest,0.74,0.5922,0.4,0.5286
F_mean_3d_F4,beta,norm3,Random Forest,0.74,0.5922,0.4,0.5286
F_dasm_3d19,all,None,Random Forest,0.9333,0.8331,0.6,0.5286
F_dasm_3d19,all,None,XGBoost,1.0,0.9752,0.5,0.5286
F_de_3d_10rm,gamma,norm2,Linear SVM,0.5467,0.5071,0.5,0.5286
F_median_3d_F7,all,norm3,KNN,0.96,0.7306,0.5,0.5286
F_mean_3d_F7,alpha,None,Ensemble (Majority Vote),0.7467,0.6177,0.6,0.5286
F_peak_3d_T7,gamma,norm3,Random Forest,0.7867,0.5897,0.6,0.5286
F_de_3d_8rm,alpha,norm2,XGBoost,0.9733,0.686,0.6,0.5286
F_peak_3d_T8,delta,norm2,KNN,0.9733,0.6855,0.5,0.5286
F_mean_3d_F7,beta,norm2,Ensemble (Majority Vote),0.7933,0.6241,0.5,0.5286
F_median_3d_F7,all,norm2,Linear SVM,0.5,0.5067,0.6,0.5286
F_mean_3d_F7,beta,norm3,Ensemble (Majority Vote),0.7933,0.6241,0.5,0.5286
F_peak_3d_T8,beta,norm3,Linear SVM,0.5133,0.5018,0.6,0.5286
F_median_3d_Fz,gamma,norm2,Ensemble (Majority Vote),0.7133,0.6186,0.6,0.5286
F_median_3d_F7,all,None,Logistic Regression,0.6733,0.5961,0.5,0.5286
F_peak_3d_T8,beta,norm2,Linear SVM,0.5133,0.5018,0.6,0.5286
F_mean_3d_F7,theta,None,Ensemble (Majority Vote),0.6533,0.5993,0.6,0.5286
F_median_3d_F4,delta,norm3,Ensemble (Majority Vote),0.7667,0.6175,0.5,0.5286
F_median_3d_F7,all,None,Linear SVM,0.7,0.6011,0.5,0.5286
F_dasm_3d19,all,norm3,Random Forest,0.9133,0.8207,0.6,0.5286
F_de_3d_8rm,alpha,norm2,KNN,0.98,0.6995,0.6,0.5286
F_mean_3d_F7,theta,None,KNN,0.96,0.706,0.6,0.5286
F_mean_3d_F8,theta,norm2,Linear SVM,0.48,0.4961,0.6,0.5286
F_median_3d_F4,delta,norm2,Ensemble (Majority Vote),0.7667,0.6175,0.5,0.5286
F_peak_3d_Fz,alpha,None,KNN,0.9733,0.7002,0.7,0.5286
F_mean_3d_Fp2,all,None,Ensemble (Majority Vote),0.7667,0.6763,0.5,0.5286
F_median_3d_T7,gamma,norm2,Linear SVM,0.5333,0.509,0.6,0.5286
F_median_3d_T7,gamma,norm3,Ensemble (Majority Vote),0.7067,0.6023,0.4,0.5286
F_median_3d_T7,gamma,norm3,Linear SVM,0.5333,0.509,0.6,0.5286
F_mean_3d_Fp2,all,norm2,Ensemble (Majority Vote),0.8733,0.6777,0.5,0.5286
F_dasm_3d19,delta,norm2,Random Forest,0.9667,0.7193,0.7,0.5286
F_median_3d_T7,theta,norm2,Ensemble (Majority Vote),0.74,0.6126,0.3,0.5286
F_peak_3d_Fp2,theta,None,Logistic Regression,0.5667,0.5432,0.5,0.5286
F_de_3d_10rm,theta,norm3,Linear SVM,0.6733,0.6285,0.6,0.5286
F_peak_3d_Fp2,theta,None,Linear SVM,0.5667,0.5434,0.5,0.5286
F_median_3d_T7,theta,norm3,Ensemble (Majority Vote),0.74,0.6126,0.3,0.5286
F_peak_3d_Fp2,delta,norm3,XGBoost,0.6267,0.5554,0.6,0.5286
F_peak_3d_Fp2,delta,norm2,XGBoost,0.6267,0.5554,0.6,0.5286
F_median_3d_T8,all,norm2,Random Forest,0.88,0.6607,0.6,0.5286
F_peak_3d_Fp2,beta,norm3,Random Forest,0.7933,0.5913,0.6,0.5286
F_peak_3d_Fp2,beta,norm2,Random Forest,0.7933,0.5913,0.6,0.5286
F_peak_3d_Fp2,alpha,norm3,XGBoost,0.7067,0.5623,0.6,0.5286
F_median_3d_T8,beta,None,Logistic Regression,0.5333,0.5407,0.5,0.5286
F_peak_3d_Fp2,alpha,norm3,Random Forest,0.78,0.5844,0.6,0.5286
F_peak_3d_Fp2,alpha,norm2,XGBoost,0.7067,0.5623,0.6,0.5286
F_peak_3d_Fp2,alpha,norm2,Random Forest,0.78,0.5844,0.6,0.5286
F_peak_3d_Fp2,alpha,None,KNN,0.9667,0.6851,0.6,0.5286
F_mean_3d_Fp2,delta,None,Ensemble (Majority Vote),0.7733,0.6287,0.6,0.5286
F_peak_3d_Fp2,all,norm2,XGBoost,0.8733,0.6487,0.6,0.5286
F_dasm_3d19,theta,norm2,KNN,0.9933,0.7055,0.6,0.5286
F_mean_3d_Fp2,gamma,norm2,KNN,0.9733,0.6786,0.7,0.5286
F_mean_3d_Fp2,gamma,norm2,Linear SVM,0.5267,0.5074,0.6,0.5286
F_dasm_3d19,beta,norm3,XGBoost,0.92,0.7444,0.6,0.5286
F_peak_3d_Fz,alpha,None,Linear SVM,0.56,0.5432,0.5,0.5286
F_peak_3d_Fz,delta,None,KNN,0.9733,0.6982,0.4,0.5286
F_peak_3d_Fz,alpha,None,Logistic Regression,0.5667,0.543,0.5,0.5286
F_de_3d_10rm,theta,norm2,Ensemble (Majority Vote),0.8867,0.7145,0.6,0.5286
F_median_3d_F4,all,norm2,Ensemble (Majority Vote),0.8867,0.6832,0.5,0.5286
F_median_3d_F7,alpha,norm3,Ensemble (Majority Vote),0.74,0.5945,0.6,0.5286
F_mean_3d_F8,theta,norm3,Linear SVM,0.48,0.4961,0.6,0.5286
F_mean_3d_Fp1,all,norm2,KNN,0.98,0.7057,0.6,0.5286
F_mean_3d_Fp1,all,norm2,Random Forest,0.8867,0.6598,0.6,0.5286
F_mean_3d_Fp1,alpha,None,KNN,0.9667,0.6984,0.6,0.5286
F_mean_3d_Fp1,alpha,norm2,KNN,0.98,0.6825,0.6,0.5286
F_mean_3d_Fp1,alpha,norm3,KNN,0.98,0.6825,0.6,0.5286
F_median_3d_F3,theta,norm3,XGBoost,0.6667,0.5434,0.5,0.5286
F_mean_3d_Fp1,beta,None,XGBoost,0.6733,0.5789,0.6,0.5286
F_dasm_3d19,beta,None,Logistic Regression,0.6933,0.6009,0.6,0.5286
F_median_3d_T7,beta,norm2,Ensemble (Majority Vote),0.7133,0.6117,0.5,0.5286
F_median_3d_T7,beta,norm2,Linear SVM,0.4933,0.4922,0.5,0.5286
F_median_3d_F3,theta,norm2,XGBoost,0.6667,0.5434,0.5,0.5286
F_median_3d_T7,beta,norm3,Ensemble (Majority Vote),0.7133,0.6117,0.5,0.5286
F_de_3d19,beta,norm3,XGBoost,0.9933,0.8862,0.7,0.5286
F_mean_3d_Fp1,delta,norm2,Random Forest,0.7667,0.589,0.6,0.5286
F_mean_3d_Fp1,delta,norm2,XGBoost,0.6467,0.5598,0.5,0.5286
F_median_3d_T7,beta,norm3,Linear SVM,0.4933,0.4922,0.5,0.5286
F_mean_3d_Fp1,delta,norm3,Random Forest,0.7667,0.589,0.6,0.5286
F_mean_3d_Fp1,delta,norm3,XGBoost,0.6467,0.5598,0.5,0.5286
F_median_3d_T7,delta,None,Linear SVM,0.5267,0.5324,0.6,0.5286
F_median_3d_T7,delta,None,Logistic Regression,0.5267,0.5324,0.6,0.5286
F_median_3d_T7,delta,norm2,Linear SVM,0.5133,0.4995,0.5,0.5286
F_median_3d_T7,delta,norm3,Linear SVM,0.5133,0.4995,0.5,0.5286
F_median_3d_T7,gamma,norm2,Ensemble (Majority Vote),0.7067,0.6023,0.4,0.5286
F_rasm_3d,alpha,None,XGBoost,0.9067,0.6795,0.4,0.5286
F_median_3d_F7,beta,norm3,XGBoost,0.62,0.551,0.4,0.5286
F_median_3d_F7,beta,None,KNN,0.98,0.6966,0.6,0.5286
F_median_3d_F8,theta,norm2,XGBoost,0.6533,0.5683,0.6,0.5286
F_rasm_3d_3area,theta,None,Logistic Regression,0.4933,0.5,0.4,0.5286
F_mean_3d_C4,beta,None,Linear SVM,0.5467,0.5428,0.6,0.5286
F_mean_3d_C4,beta,None,Logistic Regression,0.5333,0.5425,0.6,0.5286
F_rasm_3d_3area,gamma,norm3,Random Forest,0.7333,0.6163,0.6,0.5286
F_rasm_3d_3area,gamma,norm2,Random Forest,0.7333,0.6163,0.6,0.5286
F_median_3d_Fp1,beta,None,Ensemble (Majority Vote),0.72,0.6076,0.6,0.5286
F_rasm_3d_3area,delta,None,XGBoost,0.62,0.5644,0.6,0.5286
F_median_3d_F8,theta,norm3,XGBoost,0.6533,0.5683,0.6,0.5286
F_median_3d_F8,theta,norm3,Random Forest,0.8267,0.5952,0.6,0.5286
F_mean_3d_C4,beta,norm2,XGBoost,0.5867,0.5561,0.5,0.5286
F_median_3d_Fp2,alpha,norm2,Random Forest,0.7467,0.5823,0.6,0.5286
F_median_3d_Fp2,alpha,norm3,Random Forest,0.7467,0.5823,0.6,0.5286
F_mean_3d_C4,beta,norm3,XGBoost,0.5867,0.5561,0.5,0.5286
F_mean_3d_C4,delta,None,Ensemble (Majority Vote),0.7467,0.6175,0.5,0.5286
F_mean_3d_F3,gamma,None,Ensemble (Majority Vote),0.6933,0.6106,0.6,0.5286
F_median_3d_F8,theta,norm2,Random Forest,0.8267,0.5952,0.6,0.5286
F_mean_3d_C4,delta,None,XGBoost,0.6533,0.5837,0.6,0.5286
F_rasm_3d_3area,all,None,XGBoost,0.8867,0.6947,0.6,0.5286
F_rasm_3d_10rm,theta,norm3,KNN,0.98,0.7405,0.6,0.5286
F_rasm_3d_10rm,theta,norm2,KNN,0.9733,0.7326,0.6,0.5286
F_rasm_3d_10rm,theta,None,Random Forest,0.7867,0.6306,0.4,0.5286
F_rasm_3d_10rm,delta,norm2,Linear SVM,0.5133,0.5163,0.6,0.5286
F_mean_3d_C4,theta,None,Random Forest,0.7067,0.5931,0.5,0.5286
F_median_3d_F8,theta,None,Logistic Regression,0.6133,0.5294,0.6,0.5286
F_median_3d_F8,theta,None,Linear SVM,0.6133,0.5294,0.6,0.5286
F_median_3d_F8,gamma,norm3,XGBoost,0.6067,0.5483,0.6,0.5286
F_rasm_3d_10rm,beta,None,XGBoost,0.88,0.6577,0.5,0.5286
F_median_3d_Fp2,delta,norm2,Ensemble (Majority Vote),0.64,0.6044,0.5,0.5286
F_rasm_3d_8rm,all,None,Random Forest,0.9667,0.7237,0.7,0.5286
F_de_3d_10rm,all,norm2,Linear SVM,0.5333,0.508,0.5,0.5286
F_rasm_3d_8rm,all,norm2,Random Forest,0.9333,0.791,0.5,0.5286
F_rasm_3d_8rm,all,norm3,KNN,0.96,0.7225,0.5,0.5286
F_median_3d_Fp1,gamma,norm2,Linear SVM,0.5267,0.4943,0.6,0.5286
F_rasm_3d_8rm,theta,norm3,Ensemble (Majority Vote),0.86,0.688,0.5,0.5286
F_rasm_3d_8rm,theta,norm2,Random Forest,0.8067,0.6789,0.5,0.5286
F_mean_3d_C3,all,norm3,Logistic Regression,0.7133,0.6108,0.6,0.5286
F_rasm_3d_8rm,theta,None,KNN,1.0,0.7023,0.6,0.5286
F_median_3d_Fp2,all,norm2,Random Forest,0.8933,0.6533,0.6,0.5286
F_dasm_3d,all,norm2,KNN,1.0,0.7834,0.6,0.5286
F_median_3d_Fp2,all,norm2,XGBoost,0.9,0.6561,0.5,0.5286
F_dasm_3d,all,norm2,Linear SVM,0.5,0.5041,0.5,0.5286
F_dasm_3d,all,norm3,Linear SVM,0.84,0.7143,0.6,0.5286
F_median_3d_Fp1,delta,norm3,KNN,0.9667,0.6743,0.6,0.5286
F_median_3d_Fp1,delta,norm3,Ensemble (Majority Vote),0.54,0.5867,0.5,0.5286
F_rasm_3d_8rm,delta,None,XGBoost,0.8533,0.6402,0.6,0.5286
F_de_3d_C3,all,norm3,Logistic Regression,0.66,0.6064,0.5,0.5286
F_rasm_3d_8rm,delta,None,Random Forest,0.78,0.6389,0.5,0.5286
F_rasm_3d_8rm,delta,None,Logistic Regression,0.4933,0.5046,0.6,0.5286
F_median_3d_Fp2,all,norm3,KNN,0.9533,0.7533,0.7,0.5286
F_median_3d_Fp1,delta,norm2,KNN,0.9667,0.6743,0.6,0.5286
F_mean_3d_C3,theta,norm2,Ensemble (Majority Vote),0.7267,0.6101,0.6,0.5286
F_mean_3d_C3,theta,norm2,KNN,0.9867,0.6885,0.5,0.5286
F_median_3d_Fp1,delta,norm2,Ensemble (Majority Vote),0.54,0.5867,0.5,0.5286
F_rasm_3d_8rm,beta,norm3,Ensemble (Majority Vote),0.76,0.6766,0.6,0.5286
F_mean_3d_C3,theta,norm3,Ensemble (Majority Vote),0.7267,0.6101,0.6,0.5286
F_rasm_3d_8rm,alpha,norm3,KNN,0.9733,0.7377,0.7,0.5286
F_mean_3d_C3,theta,norm3,KNN,0.9867,0.6885,0.5,0.5286
F_median_3d_Fp1,delta,None,KNN,0.94,0.7048,0.5,0.5286
F_mean_3d_C4,all,None,KNN,0.9667,0.7398,0.6,0.5286
F_median_3d_Fp2,delta,norm2,KNN,0.98,0.6915,0.5,0.5286
F_median_3d_F8,gamma,norm3,Random Forest,0.7533,0.5869,0.7,0.5286
F_rasm_3d_10rm,alpha,norm3,KNN,0.9867,0.7446,0.6,0.5286
F_median_3d_F7,theta,norm2,KNN,0.9933,0.6959,0.4,0.5286
F_mean_3d_Cz,theta,None,Random Forest,0.6667,0.5913,0.5,0.5286
F_rasm_3d19,all,None,Linear SVM,0.66,0.5494,0.6,0.5286
F_rasm_3d19,all,None,KNN,0.9733,0.6963,0.6,0.5286
F_rasm_3d,theta,norm3,Random Forest,0.7733,0.6869,0.6,0.5286
F_rasm_3d,theta,norm3,KNN,0.9733,0.7368,0.5,0.5286
F_rasm_3d,theta,norm2,XGBoost,0.9467,0.7556,0.6,0.5286
F_rasm_3d,theta,None,XGBoost,0.9067,0.6724,0.6,0.5286
F_rasm_3d,gamma,norm3,Logistic Regression,0.6,0.5225,0.5,0.5286
F_mean_3d_F3,all,norm3,KNN,0.9933,0.7326,0.5,0.5286
F_median_3d_Fz,beta,norm2,Linear SVM,0.4867,0.5025,0.6,0.5286
F_dasm_3d,gamma,norm3,Linear SVM,0.6133,0.5878,0.6,0.5286
F_median_3d_Fz,beta,norm2,XGBoost,0.5933,0.5274,0.5,0.5286
F_mean_3d_F3,alpha,None,Linear SVM,0.5467,0.5361,0.5,0.5286
F_dasm_3d,gamma,norm3,Logistic Regression,0.6133,0.5883,0.6,0.5286
F_rasm_3d,delta,norm3,XGBoost,0.9533,0.7609,0.6,0.5286
F_dasm_3d,gamma,norm3,XGBoost,0.88,0.6933,0.5,0.5286
F_mean_3d_F3,alpha,norm2,KNN,0.9867,0.6929,0.5,0.5286
F_mean_3d_F3,alpha,norm3,KNN,0.9867,0.6929,0.5,0.5286
F_median_3d_Fz,beta,norm3,Linear SVM,0.4867,0.5025,0.6,0.5286
F_mean_3d_F3,beta,None,KNN,0.98,0.7057,0.5,0.5286
F_rasm_3d,delta,norm2,KNN,0.98,0.7297,0.5,0.5286
F_mean_3d_Fp2,gamma,norm3,KNN,0.9733,0.6786,0.7,0.5286
F_median_3d_F7,beta,norm2,XGBoost,0.62,0.551,0.4,0.5286
F_median_3d_Fz,beta,norm3,XGBoost,0.5933,0.5274,0.5,0.5286
F_dasm_3d,theta,norm2,KNN,0.9667,0.6949,0.5,0.5286
F_rasm_3d,beta,norm2,KNN,0.96,0.7301,0.5,0.5286
F_median_3d_Fz,delta,norm2,KNN,0.9933,0.6816,0.6,0.5286
F_mean_3d_Cz,theta,None,Logistic Regression,0.56,0.5375,0.5,0.5286
F_mean_3d_Cz,theta,None,Linear SVM,0.5533,0.5382,0.5,0.5286
F_median_3d_F8,gamma,norm2,XGBoost,0.6067,0.5483,0.6,0.5286
F_median_3d_Fz,beta,None,KNN,0.9867,0.7011,0.6,0.5286
F_median_3d_F8,gamma,norm2,Random Forest,0.7533,0.5869,0.7,0.5286
F_rasm_3d_10rm,all,norm2,KNN,0.9667,0.7071,0.6,0.5286
F_dasm_3d,delta,norm2,Random Forest,0.94,0.6894,0.6,0.5286
F_median_3d_Fp2,delta,norm3,Ensemble (Majority Vote),0.64,0.6044,0.5,0.5286
F_rasm_3d19,theta,norm2,Linear SVM,0.56,0.5184,0.7,0.5286
F_mean_3d_Cz,all,norm3,KNN,0.9667,0.7262,0.6,0.5286
F_median_3d_Fp2,delta,norm3,KNN,0.98,0.6915,0.5,0.5286
F_rasm_3d19,theta,norm2,Ensemble (Majority Vote),0.9,0.7616,0.6,0.5286
F_mean_3d_Cz,alpha,None,KNN,0.9933,0.6933,0.6,0.5286
F_mean_3d_Cz,alpha,None,Linear SVM,0.58,0.5264,0.5,0.5286
F_mean_3d_Cz,alpha,None,Logistic Regression,0.58,0.5264,0.5,0.5286
F_mean_3d_Cz,alpha,None,Random Forest,0.76,0.609,0.5,0.5286
F_de_3d_8rm,gamma,None,Linear SVM,0.6133,0.6016,0.4,0.5286
F_rasm_3d19,theta,None,Random Forest,0.86,0.6839,0.5,0.5286
F_rasm_3d19,gamma,norm3,Ensemble (Majority Vote),0.9067,0.7324,0.6,0.5286
F_mean_3d_Cz,beta,None,XGBoost,0.6533,0.5782,0.5,0.5286
F_mean_3d_Cz,beta,norm2,KNN,0.98,0.6926,0.5,0.5286
F_mean_3d_Cz,beta,norm3,KNN,0.98,0.6926,0.5,0.5286
F_median_3d_Fp2,theta,None,Ensemble (Majority Vote),0.6933,0.603,0.5,0.5286
F_median_3d_Fp2,theta,norm2,Ensemble (Majority Vote),0.5733,0.5841,0.6,0.5286
F_median_3d_Fp2,theta,norm3,Ensemble (Majority Vote),0.5733,0.5841,0.6,0.5286
F_median_3d_Fz,all,norm2,Random Forest,0.9533,0.6706,0.8,0.5286
F_median_3d_F8,beta,None,XGBoost,0.66,0.5913,0.5,0.5286
F_rasm_3d19,beta,norm3,XGBoost,0.94,0.8209,0.5,0.5286
F_de_3d_10rm,delta,None,Linear SVM,0.7333,0.6423,0.5,0.5286
F_de_3d_8rm,delta,norm3,Ensemble (Majority Vote),0.7933,0.726,0.5,0.5286
F_median_3d_F7,theta,norm3,KNN,0.9933,0.6959,0.4,0.5286
F_mean_3d_Fp2,gamma,norm2,Random Forest,0.72,0.5848,0.4,0.5286
F_median_3d_Cz,theta,None,Ensemble (Majority Vote),0.7133,0.6152,0.6,0.5286
F_mean_3d_Fp2,gamma,norm3,Linear SVM,0.5267,0.5074,0.6,0.5286
F_mean_3d_Fp2,gamma,norm3,Random Forest,0.72,0.5848,0.4,0.5286
F_peak_3d_Cz,all,norm2,Random Forest,0.96,0.683,0.6,0.5286
F_peak_3d_Cz,all,norm2,KNN,0.9867,0.7005,0.5,0.5286
F_peak_3d_C4,theta,norm3,KNN,0.9667,0.6832,0.5,0.5286
F_median_3d_10rm,theta,norm3,XGBoost,0.9867,0.7802,0.5,0.5286
F_peak_3d_C4,theta,norm2,KNN,0.9667,0.6832,0.5,0.5286
F_median_3d_C3,beta,norm3,XGBoost,0.5933,0.5561,0.6,0.5286
F_median_3d_1area,all,norm3,Linear SVM,0.6467,0.6044,0.5,0.5286
F_median_3d_1area,alpha,None,XGBoost,0.66,0.5917,0.4,0.5286
F_median_3d_C3,beta,norm3,KNN,0.98,0.6876,0.5,0.5286
F_median_3d_1area,alpha,norm2,Random Forest,0.8467,0.5926,0.5,0.5286
