특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.7,0.5804597701149425,0.5,0.6428571428571429,"[[254, 181], [184, 251]]","[[7, 0], [5, 2]]"
F_mean_3d_Fz,delta,None,KNN,0.9666666666666667,0.6988505747126437,0.5,0.5,"[[303, 132], [130, 305]]","[[5, 2], [5, 2]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.7,0.5827586206896552,0.5,0.6428571428571429,"[[254, 181], [182, 253]]","[[7, 0], [5, 2]]"
F_mean_3d_Fz,delta,None,Random Forest,0.6666666666666666,0.5919540229885057,0.5,0.6428571428571429,"[[245, 190], [165, 270]]","[[7, 0], [5, 2]]"
F_mean_3d_Fz,delta,None,XGBoost,0.6,0.5827586206896552,0.5,0.7142857142857143,"[[223, 212], [151, 284]]","[[7, 0], [4, 3]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.7,0.5873563218390805,0.5,0.6428571428571429,"[[249, 186], [173, 262]]","[[7, 0], [5, 2]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[7, 0], [7, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,1.0,0.6908045977011494,0.5,0.6428571428571429,"[[294, 141], [128, 307]]","[[3, 4], [1, 6]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.4666666666666667,0.4954022988505747,0.0,0.2857142857142857,"[[252, 183], [256, 179]]","[[2, 5], [5, 2]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.7,0.5885057471264368,1.0,0.6428571428571429,"[[315, 120], [238, 197]]","[[5, 2], [3, 4]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.6333333333333333,0.5666666666666667,0.5,0.5,"[[311, 124], [253, 182]]","[[5, 2], [5, 2]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.5333333333333333,0.5988505747126437,1.0,0.6428571428571429,"[[353, 82], [267, 168]]","[[5, 2], [3, 4]]"
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[7, 0], [7, 0]]"
F_mean_3d_Fz,delta,norm3,KNN,1.0,0.6908045977011494,0.5,0.6428571428571429,"[[294, 141], [128, 307]]","[[3, 4], [1, 6]]"
F_mean_3d_Fz,delta,norm3,Linear SVM,0.4666666666666667,0.4954022988505747,0.0,0.2857142857142857,"[[252, 183], [256, 179]]","[[2, 5], [5, 2]]"
F_mean_3d_Fz,delta,norm3,Random Forest,0.7,0.5885057471264368,1.0,0.6428571428571429,"[[315, 120], [238, 197]]","[[5, 2], [3, 4]]"
F_mean_3d_Fz,delta,norm3,XGBoost,0.6333333333333333,0.5666666666666667,0.5,0.5,"[[311, 124], [253, 182]]","[[5, 2], [5, 2]]"
F_mean_3d_Fz,delta,norm3,Ensemble (Majority Vote),0.5333333333333333,0.5988505747126437,1.0,0.6428571428571429,"[[353, 82], [267, 168]]","[[5, 2], [3, 4]]"
F_mean_3d_Fz,theta,None,Logistic Regression,0.7333333333333333,0.542528735632184,0.5,0.42857142857142855,"[[234, 201], [197, 238]]","[[5, 2], [6, 1]]"
F_mean_3d_Fz,theta,None,KNN,1.0,0.7103448275862069,0.5,0.5714285714285714,"[[306, 129], [123, 312]]","[[6, 1], [5, 2]]"
F_mean_3d_Fz,theta,None,Linear SVM,0.7333333333333333,0.5413793103448276,0.5,0.42857142857142855,"[[233, 202], [197, 238]]","[[5, 2], [6, 1]]"
F_mean_3d_Fz,theta,None,Random Forest,0.8,0.5862068965517241,0.5,0.5714285714285714,"[[260, 175], [185, 250]]","[[5, 2], [4, 3]]"
F_mean_3d_Fz,theta,None,XGBoost,0.7,0.5712643678160919,1.0,0.6428571428571429,"[[239, 196], [177, 258]]","[[5, 2], [3, 4]]"
F_mean_3d_Fz,theta,None,Ensemble (Majority Vote),0.7666666666666667,0.5850574712643678,0.5,0.5714285714285714,"[[251, 184], [177, 258]]","[[5, 2], [4, 3]]"
F_mean_3d_Fz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[7, 0], [7, 0]]"
F_mean_3d_Fz,theta,norm2,KNN,0.9666666666666667,0.7034482758620689,0.5,0.42857142857142855,"[[299, 136], [122, 313]]","[[2, 5], [3, 4]]"
F_mean_3d_Fz,theta,norm2,Linear SVM,0.36666666666666664,0.4827586206896552,0.0,0.35714285714285715,"[[196, 239], [211, 224]]","[[2, 5], [4, 3]]"
F_mean_3d_Fz,theta,norm2,Random Forest,0.9666666666666667,0.6172413793103448,0.0,0.21428571428571427,"[[271, 164], [169, 266]]","[[0, 7], [4, 3]]"
F_mean_3d_Fz,theta,norm2,XGBoost,0.5,0.5609195402298851,0.5,0.35714285714285715,"[[125, 310], [72, 363]]","[[0, 7], [2, 5]]"
F_mean_3d_Fz,theta,norm2,Ensemble (Majority Vote),0.9666666666666667,0.6459770114942529,0.0,0.21428571428571427,"[[302, 133], [175, 260]]","[[0, 7], [4, 3]]"
F_mean_3d_Fz,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[435, 0], [435, 0]]","[[7, 0], [7, 0]]"
