특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.6666666666666666,0.5952380952380952,0.5,0.5428571428571428,"[[68, 37], [48, 57]]","[[38, 32], [32, 38]]"
F_mean_3d_Fz,delta,None,KNN,0.8,0.7285714285714285,0.5,0.4928571428571429,"[[66, 39], [18, 87]]","[[33, 37], [34, 36]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.6666666666666666,0.5952380952380952,0.5,0.5428571428571428,"[[68, 37], [48, 57]]","[[38, 32], [32, 38]]"
F_mean_3d_Fz,delta,None,Random Forest,0.7666666666666667,0.6619047619047619,0.6,0.5428571428571428,"[[52, 53], [18, 87]]","[[26, 44], [20, 50]]"
F_mean_3d_Fz,delta,None,XGBoost,0.7666666666666667,0.6523809523809524,0.6,0.5714285714285714,"[[48, 57], [16, 89]]","[[24, 46], [14, 56]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.7333333333333333,0.6714285714285714,0.5,0.5428571428571428,"[[55, 50], [19, 86]]","[[29, 41], [23, 47]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,0.9333333333333333,0.7238095238095238,0.5,0.5071428571428571,"[[81, 24], [34, 71]]","[[39, 31], [38, 32]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.5,0.5,0.65,0.5785714285714286,"[[35, 70], [35, 70]]","[[31, 39], [20, 50]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.6333333333333333,0.580952380952381,0.45,0.4642857142857143,"[[64, 41], [47, 58]]","[[37, 33], [42, 28]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.7666666666666667,0.5904761904761905,0.45,0.4642857142857143,"[[64, 41], [45, 60]]","[[32, 38], [37, 33]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.7333333333333333,0.6476190476190476,0.45,0.4785714285714286,"[[83, 22], [52, 53]]","[[46, 24], [49, 21]]"
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm3,KNN,0.9333333333333333,0.7238095238095238,0.5,0.5071428571428571,"[[81, 24], [34, 71]]","[[39, 31], [38, 32]]"
