특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch),학습 혼동 행렬 (Epoch),테스트 혼동 행렬 (Epoch)
F_mean_3d_Fz,delta,None,Logistic Regression,0.6,0.5952380952380952,0.4,0.42142857142857143,"[[64, 41], [44, 61]]","[[27, 43], [38, 32]]"
F_mean_3d_Fz,delta,None,KNN,0.8333333333333334,0.719047619047619,0.4,0.44285714285714284,"[[87, 18], [41, 64]]","[[36, 34], [44, 26]]"
F_mean_3d_Fz,delta,None,Linear SVM,0.6,0.5904761904761905,0.4,0.42142857142857143,"[[63, 42], [44, 61]]","[[27, 43], [38, 32]]"
F_mean_3d_Fz,delta,None,Random Forest,0.8,0.6619047619047619,0.4,0.37857142857142856,"[[88, 17], [54, 51]]","[[36, 34], [53, 17]]"
F_mean_3d_Fz,delta,None,XGBoost,0.6333333333333333,0.6142857142857143,0.4,0.4142857142857143,"[[69, 36], [45, 60]]","[[28, 42], [40, 30]]"
F_mean_3d_Fz,delta,None,Ensemble (Majority Vote),0.6333333333333333,0.6142857142857143,0.4,0.4142857142857143,"[[69, 36], [45, 60]]","[[28, 42], [40, 30]]"
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm2,KNN,0.8333333333333334,0.7047619047619048,0.35,0.42857142857142855,"[[73, 32], [30, 75]]","[[26, 44], [36, 34]]"
F_mean_3d_Fz,delta,norm2,Linear SVM,0.4,0.47619047619047616,0.5,0.5,"[[37, 68], [42, 63]]","[[28, 42], [28, 42]]"
F_mean_3d_Fz,delta,norm2,Random Forest,0.6666666666666666,0.6238095238095238,0.5,0.5285714285714286,"[[61, 44], [35, 70]]","[[32, 38], [28, 42]]"
F_mean_3d_Fz,delta,norm2,XGBoost,0.7,0.5666666666666667,0.5,0.4928571428571429,"[[58, 47], [44, 61]]","[[36, 34], [37, 33]]"
F_mean_3d_Fz,delta,norm2,Ensemble (Majority Vote),0.8,0.6523809523809524,0.45,0.5,"[[70, 35], [38, 67]]","[[38, 32], [38, 32]]"
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,delta,norm3,KNN,0.8333333333333334,0.7047619047619048,0.35,0.42857142857142855,"[[73, 32], [30, 75]]","[[26, 44], [36, 34]]"
F_mean_3d_Fz,delta,norm3,Linear SVM,0.4,0.47619047619047616,0.5,0.5,"[[37, 68], [42, 63]]","[[28, 42], [28, 42]]"
F_mean_3d_Fz,delta,norm3,Random Forest,0.6666666666666666,0.6238095238095238,0.5,0.5285714285714286,"[[61, 44], [35, 70]]","[[32, 38], [28, 42]]"
F_mean_3d_Fz,delta,norm3,XGBoost,0.7,0.5666666666666667,0.5,0.4928571428571429,"[[58, 47], [44, 61]]","[[36, 34], [37, 33]]"
F_mean_3d_Fz,delta,norm3,Ensemble (Majority Vote),0.8,0.6523809523809524,0.45,0.5,"[[70, 35], [38, 67]]","[[38, 32], [38, 32]]"
F_mean_3d_Fz,theta,None,Logistic Regression,0.5666666666666667,0.5380952380952381,0.4,0.37142857142857144,"[[57, 48], [49, 56]]","[[19, 51], [37, 33]]"
F_mean_3d_Fz,theta,None,KNN,0.8,0.6952380952380952,0.6,0.4857142857142857,"[[68, 37], [27, 78]]","[[33, 37], [35, 35]]"
F_mean_3d_Fz,theta,None,Linear SVM,0.5666666666666667,0.5380952380952381,0.4,0.37142857142857144,"[[57, 48], [49, 56]]","[[19, 51], [37, 33]]"
F_mean_3d_Fz,theta,None,Random Forest,0.6333333333333333,0.6047619047619047,0.4,0.44285714285714284,"[[28, 77], [6, 99]]","[[7, 63], [15, 55]]"
F_mean_3d_Fz,theta,None,XGBoost,0.6,0.5904761904761905,0.45,0.45,"[[31, 74], [12, 93]]","[[10, 60], [17, 53]]"
F_mean_3d_Fz,theta,None,Ensemble (Majority Vote),0.6666666666666666,0.6142857142857143,0.45,0.44285714285714284,"[[46, 59], [22, 83]]","[[14, 56], [22, 48]]"
F_mean_3d_Fz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm2,KNN,0.8666666666666667,0.680952380952381,0.55,0.4928571428571429,"[[76, 29], [38, 67]]","[[43, 27], [44, 26]]"
F_mean_3d_Fz,theta,norm2,Linear SVM,0.5333333333333333,0.5095238095238095,0.55,0.5142857142857142,"[[43, 62], [41, 64]]","[[31, 39], [29, 41]]"
F_mean_3d_Fz,theta,norm2,Random Forest,0.7333333333333333,0.5857142857142857,0.55,0.4857142857142857,"[[65, 40], [47, 58]]","[[34, 36], [36, 34]]"
F_mean_3d_Fz,theta,norm2,XGBoost,0.7,0.5857142857142857,0.5,0.4714285714285714,"[[64, 41], [46, 59]]","[[31, 39], [35, 35]]"
F_mean_3d_Fz,theta,norm2,Ensemble (Majority Vote),0.7,0.6,0.5,0.4714285714285714,"[[75, 30], [54, 51]]","[[40, 30], [44, 26]]"
F_mean_3d_Fz,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,theta,norm3,KNN,0.8666666666666667,0.680952380952381,0.55,0.4928571428571429,"[[76, 29], [38, 67]]","[[43, 27], [44, 26]]"
F_mean_3d_Fz,theta,norm3,Linear SVM,0.5333333333333333,0.5095238095238095,0.55,0.5142857142857142,"[[43, 62], [41, 64]]","[[31, 39], [29, 41]]"
F_mean_3d_Fz,theta,norm3,Random Forest,0.7333333333333333,0.5857142857142857,0.55,0.4857142857142857,"[[65, 40], [47, 58]]","[[34, 36], [36, 34]]"
F_mean_3d_Fz,theta,norm3,XGBoost,0.7,0.5857142857142857,0.5,0.4714285714285714,"[[64, 41], [46, 59]]","[[31, 39], [35, 35]]"
F_mean_3d_Fz,theta,norm3,Ensemble (Majority Vote),0.7,0.6,0.5,0.4714285714285714,"[[75, 30], [54, 51]]","[[40, 30], [44, 26]]"
F_mean_3d_Fz,alpha,None,Logistic Regression,0.5333333333333333,0.5095238095238095,0.45,0.4357142857142857,"[[54, 51], [52, 53]]","[[21, 49], [30, 40]]"
F_mean_3d_Fz,alpha,None,KNN,0.8333333333333334,0.6952380952380952,0.4,0.4714285714285714,"[[78, 27], [37, 68]]","[[31, 39], [35, 35]]"
F_mean_3d_Fz,alpha,None,Linear SVM,0.5333333333333333,0.5047619047619047,0.45,0.4357142857142857,"[[54, 51], [53, 52]]","[[21, 49], [30, 40]]"
F_mean_3d_Fz,alpha,None,Random Forest,0.7333333333333333,0.6095238095238096,0.7,0.5142857142857142,"[[67, 38], [44, 61]]","[[38, 32], [36, 34]]"
F_mean_3d_Fz,alpha,None,XGBoost,0.6666666666666666,0.6095238095238096,0.6,0.55,"[[66, 39], [43, 62]]","[[36, 34], [29, 41]]"
F_mean_3d_Fz,alpha,None,Ensemble (Majority Vote),0.6333333333333333,0.6571428571428571,0.4,0.44285714285714284,"[[69, 36], [36, 69]]","[[24, 46], [32, 38]]"
F_mean_3d_Fz,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5,"[[105, 0], [105, 0]]","[[70, 0], [70, 0]]"
F_mean_3d_Fz,alpha,norm2,KNN,0.8666666666666667,0.6714285714285714,0.6,0.5357142857142857,"[[71, 34], [35, 70]]","[[31, 39], [26, 44]]"
